1	-0.53790081	-0.47113745	-0.3241874	-0.07871723	0.15682675	0.4048756	0.58411228	0.81764275	1.0609934	1.1993596	1.2722341	1.2959722	1.3121509	1.221826	1.1611385	0.99921084	0.72014705	0.40752494	0.18978453	-0.082496955	-0.36526983	-0.53253148	-0.64122507	-0.52638502	-0.37000332	-0.1580208	0.062722194	0.33394395	0.61290177	0.90273955	1.1921888	1.4443353	1.5342009	1.4261431	1.4264257	1.3034257	1.2897198	1.3186506	1.4487862	1.5061885	1.560447	1.5660283	1.2951244	1.0608875	0.79934465	0.49445862	0.18777103	-0.065117285	-0.25530456	-0.4615645	-0.538466	-0.61088129	-0.78531383	-0.88125526	-1.0540982	-1.2340414	-1.4011864	-1.5412199	-1.5357764	-1.383994	-1.2231967	-1.053427	-0.89867025	-0.75313318	-0.62430462	-0.53133045	-0.64549933	-0.78736265	-0.92774234	-1.060174	-1.1887906	-1.2552007	-1.3578362	-1.4038923	-1.3378142	-1.2255988	-1.0658613	-0.94204878	-0.81120671	-0.64104844
1	-0.60923813	-0.62104825	-0.43134653	-0.20292625	0.047141345	0.38423662	0.60736838	0.84044694	1.0921586	1.2912317	1.3421988	1.3759029	1.444133	1.4696166	1.3841234	1.1699246	0.83883024	0.53442515	0.23306164	-0.041174221	-0.24602907	-0.41723467	-0.59046799	-0.6630276	-0.56512145	-0.35412863	-0.077344418	0.19105489	0.45443969	0.75152854	1.044699	1.3350744	1.5030466	1.4742748	1.3712446	1.345487	1.4038526	1.3923439	1.4424889	1.4304322	1.5720988	1.5844295	1.263008	0.97978441	0.67907854	0.40415763	0.11802945	-0.13044884	-0.37394004	-0.54552926	-0.64064044	-0.7074457	-0.873719	-0.99694429	-1.0730661	-1.2233916	-1.2867169	-1.3374292	-1.2976145	-1.2037173	-1.1266364	-1.024346	-0.88810488	-0.69629322	-0.55895608	-0.52300509	-0.62200731	-0.74879481	-0.87982957	-1.0330323	-1.1305548	-1.2405451	-1.2979817	-1.3085314	-1.2843329	-1.2219942	-1.1059755	-0.97373508	-0.89333859	-0.72766813
0	-0.67235832	-0.62057439	-0.46200173	-0.25596046	0.029195147	0.28798973	0.50269292	0.81433464	1.1340754	1.3779852	1.3922446	1.37761	1.4075671	1.4296128	1.3787983	1.1771974	0.87581243	0.59884969	0.33289416	0.038138507	-0.21002411	-0.37266194	-0.49768136	-0.54289849	-0.47757443	-0.29123358	-0.11549342	0.14276957	0.4116958	0.71201759	1.0005504	1.2954937	1.4767062	1.4842424	1.4778945	1.4213574	1.3800491	1.3815501	1.4264232	1.5884982	1.5073825	1.3648516	1.1709121	0.99917451	0.69750808	0.38946248	0.11916035	-0.13707005	-0.35024099	-0.54827701	-0.48379726	-0.57369992	-0.68946328	-0.80550807	-0.93443631	-1.1145856	-1.2584299	-1.402959	-1.4049915	-1.3383604	-1.2291294	-1.0835027	-0.97030356	-0.8552907	-0.76416849	-0.69943857	-0.82101824	-0.93975229	-1.0836591	-1.1874146	-1.2724078	-1.3698154	-1.3319656	-1.2955823	-1.1887592	-1.045384	-0.9041352	-0.78721484	-0.66713615	-0.54633824
0	-0.70232293	-0.66542485	-0.5155921	-0.23221818	0.07400267	0.41504712	0.67333366	0.96973531	1.2084388	1.2692072	1.3035053	1.3732078	1.4575699	1.4241017	1.2642284	0.99711844	0.68744013	0.36907665	0.08108356	-0.22209472	-0.48851323	-0.68348665	-0.67333553	-0.5663477	-0.32841872	-0.082634372	0.12719233	0.40484068	0.69252952	0.97847579	1.27142	1.5048681	1.5383363	1.4700168	1.4340592	1.3593779	1.1966834	1.2620157	1.39091	1.511783	1.676635	1.4694636	1.2155473	0.92487123	0.6310696	0.3679426	0.087113381	-0.17438169	-0.41933625	-0.58692654	-0.67245042	-0.75678493	-0.79982347	-0.90172191	-1.0245864	-1.1737	-1.2612707	-1.3215191	-1.2927779	-1.1845703	-1.0506142	-0.9270029	-0.84136838	-0.77739143	-0.67292064	-0.67413766	-0.78062762	-0.81420653	-0.9351072	-1.0951187	-1.2237918	-1.2809036	-1.3196604	-1.2776508	-1.1990916	-1.1189614	-1.0129417	-0.89350697	-0.79379365	-0.66321207
0	-0.6548305	-0.59472487	-0.4697642	-0.22677444	0.069774477	0.28628952	0.5435275	0.79720342	1.0998816	1.4093951	1.4643984	1.4541936	1.4927664	1.4953337	1.5337461	1.4741218	1.1876493	0.90990549	0.60469212	0.30150045	0.011401738	-0.2581911	-0.50910724	-0.59918546	-0.63297682	-0.49283732	-0.28431283	0.010567383	0.23247365	0.51509526	0.72063533	0.97851512	1.2423637	1.3864825	1.3990299	1.4137274	1.4372818	1.4032979	1.4117378	1.3377369	1.3365817	1.3690894	1.2538201	0.99414322	0.69242772	0.3976117	0.10837943	-0.14674057	-0.38924898	-0.56356493	-0.55496466	-0.62546763	-0.78807053	-0.95019206	-1.0831112	-1.2391676	-1.3459843	-1.4184383	-1.3729981	-1.2515225	-1.1058313	-0.95173241	-0.85828468	-0.7255581	-0.616033	-0.57810195	-0.69475116	-0.81730503	-0.9541392	-1.120593	-1.2182125	-1.2766173	-1.324705	-1.2868542	-1.2291554	-1.134071	-1.051149	-0.92612414	-0.79503418	-0.66035007
1	-0.69147413	-0.60515842	-0.41643792	-0.14199186	0.15450679	0.41864093	0.71221995	1.0054573	1.1351949	1.2308907	1.2852767	1.3126406	1.358423	1.3397249	1.1139188	0.82220337	0.48746987	0.13674047	-0.15367042	-0.36456774	-0.55894115	-0.71383732	-0.75092294	-0.63892062	-0.47489282	-0.21731234	0.033062232	0.31844141	0.61422568	0.93141029	1.2418238	1.5659659	1.7122584	1.5712461	1.5594433	1.4473167	1.2616401	1.2508312	1.2183425	1.3928375	1.5572691	1.6122452	1.365691	1.0745658	0.73548388	0.45883256	0.14624483	-0.12040517	-0.38196134	-0.57487493	-0.40649873	-0.47215954	-0.59466014	-0.70824652	-0.88491573	-1.0939495	-1.2660218	-1.4372804	-1.4506517	-1.3462187	-1.2447768	-1.0632622	-0.93277918	-0.76294316	-0.5867709	-0.47489282	-0.54018092	-0.69532556	-0.84574909	-0.9947128	-1.1678412	-1.3240729	-1.4132275	-1.4164329	-1.3042256	-1.1803273	-1.0533541	-0.88429454	-0.70781168	-0.52353277
0	-0.56113456	-0.496708	-0.40906329	-0.20944861	0.043029672	0.28649746	0.60447864	0.85535779	1.1193375	1.316861	1.3102185	1.3037604	1.313755	1.3700937	1.3147391	1.1641747	0.92258282	0.70202566	0.44185925	0.1557377	-0.11915918	-0.36342653	-0.53265771	-0.52653796	-0.43209694	-0.26680208	-0.044615042	0.16158068	0.42386902	0.6969515	0.99503578	1.2982557	1.4568465	1.5003614	1.4811103	1.4003849	1.3053903	1.3071432	1.4048748	1.4718538	1.538802	1.5240408	1.2927818	0.99577384	0.69510635	0.41691895	0.18092402	-0.095172203	-0.32304846	-0.50716386	-0.68266856	-0.70047428	-0.81456617	-0.92404518	-1.067106	-1.2270806	-1.3337335	-1.3732905	-1.3581633	-1.2432257	-1.1460477	-0.99945039	-0.84996233	-0.73424056	-0.64890228	-0.71194497	-0.79519207	-0.87293447	-0.9808451	-1.0799605	-1.1903313	-1.3173977	-1.3760828	-1.400119	-1.3185079	-1.1916537	-1.0603096	-0.91168266	-0.8313878	-0.74417362
0	-0.81399179	-0.74193728	-0.54823399	-0.28335903	0.054089761	0.34267131	0.64579359	0.95828945	1.2062608	1.3771144	1.3804899	1.4204769	1.5022685	1.5573156	1.4235928	1.2049625	0.87096717	0.60167805	0.34516401	0.043755457	-0.24890269	-0.51936026	-0.72363154	-0.81227806	-0.70815605	-0.53509541	-0.26697474	-0.03201213	0.21647855	0.52492378	0.80337875	1.1242096	1.4404704	1.5658842	1.5136934	1.4222945	1.4640991	1.3823075	1.362314	1.4628008	1.5674421	1.4827943	1.2158681	0.90498209	0.59690039	0.29299914	-0.0043328128	-0.2903957	-0.54652026	-0.70846764	-0.69984706	-0.55285587	-0.39514088	-0.2045275	-0.16729285	-0.35998348	-0.57412168	-0.7518821	-0.96451431	-1.1757963	-1.405127	-1.5553353	-1.4084402	-1.226585	-1.0722455	-0.98030138	-0.86815601	-0.76873377	-0.70504018	-0.64490388	-0.6131999	-0.8057607	-0.97077201	-1.120957	-1.3326804	-1.5207128	-1.4394041	-1.2598988	-1.050798	-0.90006772
0	-0.55558684	-0.55804251	-0.45338682	-0.23105212	0.0093827976	0.29421292	0.57901545	0.73363988	1.0344732	1.3222557	1.4806326	1.5057411	1.4767698	1.5443697	1.5995533	1.46932	1.198672	0.9380951	0.65359608	0.34895505	0.14789362	-0.14584865	-0.38057207	-0.55042718	-0.54410865	-0.48017846	-0.38898757	-0.2257545	-0.017464021	0.2633377	0.5610256	0.84552462	1.0738743	1.3677822	1.4273804	1.4094458	1.3217039	1.3677822	1.418827	1.4530408	1.4695959	1.4425559	1.4163437	1.1085572	0.81649805	0.49919238	0.20630545	-0.057444535	-0.30872303	-0.47993013	-0.72166187	-0.79707025	-0.87247863	-0.97007082	-1.0963585	-1.2095345	-1.2730205	-1.3063624	-1.2229938	-1.128227	-1.0340562	-0.93199414	-0.85335752	-0.77320335	-0.68849653	-0.77105119	-0.8503776	-0.92076428	-1.0167837	-1.0786169	-1.1481759	-1.1854165	-1.2548099	-1.2382355	-1.2286611	-1.1450856	-1.0735401	-0.96907751	-0.88936481	-0.77899762
1	-0.72136712	-0.67020008	-0.45435177	-0.20405992	0.047851345	0.3284448	0.6373156	0.8835278	1.0820298	1.1900318	1.2265619	1.3313562	1.4171848	1.3675126	1.2664242	1.0364684	0.73061838	0.51990857	0.20951179	-0.1030961	-0.37288313	-0.61302255	-0.71641547	-0.61915761	-0.43062123	-0.18450246	0.072889873	0.36400948	0.6332048	0.89990872	1.2354997	1.4959752	1.480404	1.354713	1.3141033	1.2585452	1.2332263	1.3270585	1.5632429	1.6709957	1.6912383	1.5143492	1.32737	0.98271649	0.6566862	0.38873658	0.098239826	-0.19381405	-0.4447599	-0.59984929	-0.40944436	-0.40608098	-0.51915921	-0.6969203	-0.90831524	-1.0610689	-1.2395463	-1.3557699	-1.4203158	-1.4233771	-1.2642111	-1.0727162	-0.88754323	-0.75615324	-0.6839339	-0.81280135	-0.89112461	-1.0257846	-1.1293955	-1.2259682	-1.2333801	-1.2274319	-1.2007428	-1.2207674	-1.1840505	-1.1435964	-0.99769406	-0.89800709	-0.6820965	-0.53236361
