1	-0.24759242	-0.33250262	-0.63210547	-1.0247787	-1.4263417	-1.580426	-1.3367466	-1.0606137	-0.72388063	-0.61790541	-0.6072699	-0.43246347	0.19506171	1.1824906	2.0349843	2.5091436	2.4787003	1.834025	0.64009093	-0.52793995	-1.0802439	-0.63078799	-0.013036701	0.33552498	-0.26112542	-1.2743405	-2.1792882	-2.5109329	-1.8107142	-0.24533578	1.4614882	2.3654509	2.3287932	1.877711	1.1802981	0.76126039	0.40592633	0.035664033	-0.52669805	-1.4667845	-2.1067795	-1.8594438	-0.71635207	0.46671217	1.0019817	0.66285271	-0.3844899	-1.6531365	-2.6496963	-2.572836	-1.2301662	0.41142749	1.2253387	1.4775967	1.2679796	1.9525398	1.9116613	1.4345206	0.14983781	-0.82523119	-0.70080702	-0.22817414	0.48398864	0.76508296	1.0747916	0.85137787	0.05628669	-0.35277154	-0.64584489	0.17922888	0.70064021	0.47092686	0.1968143	-0.18147743	-0.36686741	-0.22755716	-0.12851828	-0.0050481158	0.19022969	-0.083633611	-0.24228572	-0.14475163	-0.19008856	-0.22270883	-0.37818584	-0.36685533	0.13482964	0.6621009	0.96628944	0.7724649	0.32079585	-0.12391848	-0.12183974	0.088780658	0.17720337	0.10814327	0.13035985	0.51955163	0.95863507	1.1590609	0.94676015	0.3299815	-0.20975771	-0.48786691	-0.41019273	-0.056676683	0.11306191	0.018734996	0.16472092	0.30147137	0.44539755	0.22212441	-0.36105448	-0.72348451	-0.40942037	-0.0059818469	0.3323543	0.18384855	-0.17012426	-0.59029444	-0.68535515	-0.58232339	-0.2734516	-0.077335687	-0.11999056	-0.35002742	-0.49092477	-0.14270547	0.027709676	0.090789716	-0.32731244
1	-0.64157738	-0.93941995	-1.3001737	-1.3859494	-1.2692122	-1.0365373	-0.75869427	-0.6311496	-0.5819916	-0.53900177	-0.1057134	0.71610433	1.6006541	2.2687221	2.4395213	2.1087956	1.2573987	0.094403302	-0.78189211	-0.93806118	-0.3362823	0.18049982	0.37786432	-0.24220092	-1.230821	-2.0745296	-2.4994862	-1.9572012	-0.54022872	1.1419419	2.3635699	2.4578645	2.049987	1.3604596	0.78982159	0.46659694	0.15628433	-0.23058183	-1.1006291	-1.9324214	-2.2448121	-1.5237183	-0.18497646	0.82060499	1.1554799	0.50549526	-0.820779	-2.0500265	-2.8223942	-2.415232	-0.80495766	0.55076173	1.3114427	1.3329592	0.67137673	1.5636407	2.0708418	1.7310614	0.83095237	-0.46276008	-0.88628683	-0.55155423	-0.16316129	0.34295809	0.64553779	0.9132829	0.94840025	0.34073883	-0.23064692	-0.58770013	-0.374186	0.32654015	0.59764174	0.2517152	0.12432943	-0.28634031	-0.27616139	0.037590591	-0.095304803	0.24827757	0.13480389	-0.31081411	-0.40102603	-0.41697395	-0.065489406	-0.087586309	-0.30008958	-0.18998907	0.13266898	0.59672804	0.79551494	0.63870205	0.3232448	-0.0028096262	-0.065975402	0.077551605	0.18006612	0.25766597	0.22826846	0.32329621	0.64877271	0.68349973	0.8010743	0.79079399	0.47751426	0.11468856	-0.37321229	-0.64506664	-0.30489777	0.13424805	0.38072231	0.47586348	0.27597957	-0.0089999413	-0.26192551	-0.51186182	-0.57100095	-0.24726704	0.087085782	0.30093958	0.23406464	-0.14149062	-0.60777344	-0.93917633	-0.64040606	-0.19161421	0.062604461	0.030991558	-0.38880448	-0.58183734	-0.24863042
1	-1.672048	-1.8815147	-2.0909815	-1.6977345	-1.2950702	-0.82254691	-0.34780586	0.73742998	1.8522059	2.4489537	3.0117325	2.1354984	1.1393467	0.23398891	-0.66213555	-0.4731561	-0.15321584	-0.47025509	-0.87669498	-1.3316693	-1.7944437	-1.8173989	-1.760387	-0.92549189	0.067860922	1.2417519	2.4565194	2.2423045	1.6708439	1.1667166	0.68107291	0.30837539	-0.030438283	-0.35502431	-0.67496458	-1.1135987	-1.5942702	-1.3969509	-0.93997562	-0.3853233	0.20967387	0.06335803	-0.41243026	-1.2212537	-2.1890257	-1.8639842	-0.87750323	-0.13972067	0.46186991	1.0920993	1.7390929	2.002772	2.0268794	1.2759058	0.0082115882	-0.46253684	-0.36703429	0.10788949	0.86994285	1.106993	0.9211238	0.61962671	0.21901995	0.093682689	0.21932643	0.18167286	-0.014329619	-0.27134763	-0.59128789	-0.70641682	-0.59691397	-0.28445039	0.26480069	0.52592071	0.42936079	0.27561587	0.046305058	-0.1368361	-0.25499774	-0.37315939	-0.49132103	-0.47273953	-0.23536901	0.12710195	0.70328615	0.86827478	0.28238456	-0.17628222	-0.38628501	-0.36945855	0.12262917	0.37062185	0.069400664	-0.041949936	0.30638614	0.71326217	1.2729925	1.5499044	1.02827	0.51767207	0.040873446	-0.32589473	-0.32589473	-0.27793023	-0.055237891	0.19361435	0.54710621	0.79479561	0.57519082	0.27206151	-0.44109731	-1.0445394	-1.0445394	-0.88160441	0.2951482	1.2549602	0.66906993	0.057949235	-0.76222397	-1.4526067	-0.86671647	-0.29846554	0.058113863	0.37080657	0.014227167	-0.32589473	-0.32589473	-0.32589473	-0.32589473	-0.32589473	-0.32589473
1	-0.46378171	-1.1117831	-1.7471236	-2.1123655	-2.4093132	-2.0119358	-1.5574941	-0.73530432	0.059424588	0.72829134	1.4164069	2.1712518	2.6151134	2.2124093	1.4744611	0.0021688789	-0.86377059	-0.64332799	-0.42264236	-0.20159667	-0.27147317	-0.70015371	-1.2611403	-1.9584422	-1.770696	-0.82082491	0.45137004	1.954977	2.2268939	1.765662	1.3272994	0.90011739	0.52695738	0.17518111	-0.20999644	-0.60565282	-1.1397542	-1.7071849	-1.444368	-1.0358936	-0.24645153	0.58743682	0.30173724	-0.0550473	-1.1923088	-2.2948926	-1.886127	-1.4389089	-0.5148799	0.41407385	1.379348	2.189656	2.2110451	1.9582683	0.66757809	-0.2763656	-0.20046656	0.068798316	0.79247289	1.1866738	0.95057741	0.51463752	-0.23644016	-0.40179229	0.20035801	0.57941785	0.7144725	0.37096437	-0.41008688	-0.74436511	-0.73768498	-0.31530253	0.37069603	0.7699587	1.0193367	0.67969342	0.089402792	-0.23995346	-0.48059201	-0.43569676	-0.31537748	-0.095376292	0.14420527	0.36799666	0.589647	0.37992483	0.13541455	0.016271527	-0.09320971	0.18039532	0.42523828	0.21707876	0.056555546	0.30434362	0.60481854	1.2056085	1.6181405	1.2486775	0.75790569	-0.11953769	-0.65012218	-0.30443159	-0.07225135	-0.07225135	-0.026646332	0.095575119	0.36610562	0.84320943	0.82458595	0.23027917	-0.3040151	-0.78006192	-0.66560166	-0.072351864	0.23492421	0.34916801	-0.060072706	-0.76149083	-0.82243455	-0.59098777	-0.35359167	-0.11401011	-0.061192796	-0.062249789	-0.062439102	-0.062439102	-0.37038235	-0.72610989	-0.76080332	-0.76391963	-0.76391963
1	-0.76473873	-1.1185294	-1.4648045	-1.6507469	-1.7908798	-1.4652831	-1.1536543	-0.93204136	-0.66487251	-0.18890593	0.47087511	1.7678796	2.7253562	2.7585623	2.324961	0.86882919	-0.18817907	-0.53009105	-0.59493294	-0.24930063	-0.30315435	-0.8497075	-1.449575	-2.1043725	-1.8584467	-0.83689812	0.39569445	1.7798058	2.1243941	1.8502187	1.5079193	1.1323149	0.6883966	0.21743744	-0.19615093	-0.59174061	-1.1257519	-1.693087	-1.6298344	-1.4559525	-0.69379546	0.13699366	-0.038647198	-0.27818838	-1.3105346	-2.3145457	-2.007268	-1.6452306	-0.60417418	0.39909859	1.123717	1.800016	2.2303245	2.3557877	1.3271935	0.39258774	-0.26558155	-0.51136482	0.21195904	0.81570143	1.1906793	1.1591165	0.48647037	-0.070499761	-0.47589445	-0.43658533	0.089118573	0.34689052	0.35969611	0.11277466	-0.33235954	-0.36530098	-0.13685188	0.25484004	0.73186343	0.71192766	0.48051989	-0.11294519	-0.82950976	-0.6970547	-0.34033031	-0.48286045	-0.72345844	-0.32937744	0.15076173	0.80641795	1.4762288	0.8154188	0.12384159	0.1038106	0.090109228	0.17609928	0.26378859	0.36604303	0.51780504	0.95176012	1.2534448	1.0056985	0.7092903	0.25777238	-0.064648118	-0.060927784	-0.057457549	-0.054498883	-0.0081508448	0.11109134	0.13197053	0.015844129	0.11849944	0.47522383	0.22624688	-0.61061669	-1.0511819	-1.1704241	-0.64643825	0.31172647	0.49921458	0.25655762	0.17705602	0.17203839	0.0014518556	-0.22995591	-0.37271179	-0.489895	-0.41468786	-0.29750465	-0.17853904	-0.059296861	-0.26574601	-0.50423037	-0.50423037
1	-0.57664542	-1.0367663	-1.4859177	-1.7968539	-2.0156026	-1.6996645	-1.3484524	-0.87260564	-0.26086507	0.67702055	1.5869674	2.4488597	2.6478709	2.0072328	1.0495924	-0.20693588	-0.52986396	-0.19927189	-0.087453985	-0.087453985	-0.40588471	-0.8389505	-1.3187929	-1.8096916	-1.2787041	-0.61146527	0.88925781	2.3762253	2.1397993	1.8675465	1.2830884	0.75481137	0.48871313	0.18673675	-0.22287403	-0.7562519	-1.5484155	-1.8621961	-1.4495432	-0.83316605	0.012400878	0.39616693	0.39301875	-0.48255953	-1.8982136	-2.2040835	-2.0140923	-0.82877389	0.66279908	1.0633402	1.2533314	1.646176	2.0586515	1.5235047	0.96655357	0.28703297	-0.24710691	0.17180465	0.54320551	0.73135086	0.77453785	0.44388486	0.065489342	-0.40043414	-0.45584551	0.040811124	0.47342542	0.84199738	0.5437365	-0.25037444	-0.96990944	-1.6487667	-0.9281936	0.33501568	0.79514948	1.0470785	0.2475576	-0.71235399	-0.65542428	-0.53848558	-0.65896788	-0.73673857	-0.37315607	0.063493159	0.87876087	1.3332881	0.61540894	0.14178873	0.21484339	0.32442577	0.49301447	0.44697793	0.14477577	0.21384069	0.61292078	0.8402682	0.95452336	0.89846539	0.76095331	0.67538565	0.6071328	0.30887199	-0.038676246	-0.39041202	-0.74262834	-0.41113063	-0.05309747	0.43096733	0.81530892	0.45172641	-0.047893982	-1.1230593	-1.7244286	-1.0096975	-0.29182574	0.43219108	0.75589567	0.50772565	0.15204398	-0.3176652	-0.59105561	-0.70945753	-0.60513442	-0.37132002	-0.21750475	-0.097022458	-0.1643508	-0.2848331	-0.40622617	-0.52777627	-0.52777627
1	-1.8558538	-1.5512226	-1.2418525	-0.87277361	-0.55765864	-0.55553466	-0.36486574	0.49199527	1.3972163	2.4185014	2.8782469	2.372144	1.4741985	0.079919089	-0.57147169	-0.52242459	-0.49907153	-0.49370431	-0.83012245	-1.3412309	-1.6187976	-1.8122894	-0.70188233	0.716719	1.8087145	2.8571626	2.3177776	1.7095613	1.2483008	0.77277748	0.17296367	-0.4716728	-1.3254817	-1.9023396	-1.6483445	-1.1285587	-0.053028821	0.50340426	0.2715792	-0.39575373	-1.553033	-1.9416831	-1.6863466	-1.0276125	-0.11915605	0.1723104	0.18810047	0.78162666	1.5529178	2.059749	2.5155441	0.99898117	-0.70845509	-0.83152156	-0.85058543	0.4160355	1.4630753	1.0706392	0.64259987	0.077233842	-0.26727517	-0.04220558	0.17314062	0.37066058	0.426099	0.29046221	-0.015200617	-0.49088949	-0.34898605	0.25215272	0.71126515	1.0929087	0.37663322	-0.7653659	-1.0874661	-1.1969999	-0.71539708	-0.14362093	-0.10998704	-0.10299121	0.3727249	0.81949624	0.96717175	1.0493512	0.79214191	0.53611393	0.28392523	0.072897384	-0.046008536	-0.085470618	0.0033996513	0.0039852709	-0.10080111	0.073512802	0.49591587	0.71711885	0.80582422	0.55241054	0.13537469	0.047062743	0.068325424	0.080407346	0.090521963	-0.10054669	-0.31470195	0.12764637	0.57053589	0.5941137	0.51446954	-0.33933938	-0.9360532	-0.44505694	-0.084592513	-0.086716495	-0.25135646	-0.73396247	-0.76847808	-0.16286456	0.1504081	0.15362227	-0.12113613	-0.61534655	-0.71856802	-0.59447032	-0.47114216	-0.34813465	-0.6029314	-0.96465388	-1.1928219	-1.3979633	-1.3979633
1	-1.5782745	-1.221115	-0.86395547	-0.73817608	-0.61601201	-0.14071276	0.34579713	1.1962128	2.0642369	2.4646056	2.8343083	1.6636817	0.36469424	-0.20418891	-0.69882416	-0.73332146	-0.71228486	-1.2730248	-1.9154176	-1.9451019	-1.8763151	-0.40686248	1.3172567	2.2162753	2.9472179	2.4539354	1.6834697	0.9707407	0.27244581	-0.068817734	-0.31207268	-1.0095336	-1.8432564	-1.8542958	-1.5967038	-0.67843272	0.47382891	0.37632985	-0.19980097	-1.1035285	-2.1425678	-2.0454619	-1.4434025	-0.60840439	0.337769	0.66086962	0.66518882	1.0201873	1.5672244	1.6177654	1.3776746	0.78043411	-0.04002485	-0.24171739	-0.030898991	0.49646177	1.2487342	1.2694483	0.7365507	0.11558123	-0.57633501	-0.52311069	0.16880556	0.62690566	0.87182045	0.5529431	-0.31264179	-0.65831935	-0.46784249	-0.12330238	0.39021032	0.48150396	0.080208695	-0.44108118	-1.1113299	-1.2524734	-0.6944421	-0.32542742	-0.2224361	-0.06742185	0.16562679	0.50045779	0.99814059	1.1808122	0.82533986	0.54532941	0.40311899	0.26665865	0.14143709	-0.044712951	-0.35852268	-0.45860898	-0.077817586	0.33580728	0.82892372	1.1327374	0.94226053	0.71832879	0.39993622	0.095413302	-0.16663377	-0.39079383	-0.4886639	-0.4778878	-0.071329274	0.27998611	0.41032893	0.43555653	-0.003474752	-0.34806998	-0.22906999	-0.090953859	0.15230109	0.29480118	-0.18961783	-0.65824203	-1.0143283	-1.3058702	-1.0626153	-0.79843084	-0.32843998	0.1057897	0.11088512	0.093569086	-0.26552175	-0.61339281	-0.72938826	-0.83803683	-0.71525883	-0.71525883	-0.71525883
1	-2.3209388	-1.8583572	-1.3957756	-0.8560607	-0.30299584	0.23971137	0.77808281	1.5863491	2.6089438	3.1215436	2.8997507	2.4102364	1.1677554	0.043976372	-0.16410152	-0.37217941	-0.48129534	-0.58705663	-0.90321417	-1.2656589	-1.6496087	-2.0440488	-1.6340706	-0.49508826	0.65419268	1.8204887	2.5638976	1.8876137	1.237955	0.88649889	0.53504274	0.12431025	-0.29058198	-0.8799997	-1.5166847	-1.8292084	-1.9588717	-1.5402139	-0.55495767	0.091112016	0.091112016	-0.1175863	-1.1784694	-2.165456	-1.7237768	-1.2820976	-0.53170913	0.25235667	0.31267076	0.13697885	0.64927974	1.6078462	2.0375587	1.8439789	1.4500024	0.61304367	-0.089461206	-0.10625134	-0.11857898	0.13684261	0.3922642	0.42601883	0.42631429	0.4063166	0.37847838	0.27769199	0.12271554	-0.0045240454	-0.09442555	-0.187787	-0.29010361	-0.36477203	-0.2562713	-0.14777056	-0.037394664	0.073012483	0.00039828458	-0.10810245	0.011485768	0.23425709	0.096010872	-0.34855326	-0.57438304	-0.46299738	-0.24661522	0.29175622	0.69307964	-0.16187043	-1.0168205	-0.46653497	0.15643516	0.55788065	0.90507521	0.78657532	0.42358585	0.25211876	0.26599589	0.34334759	0.53322238	0.75564735	1.0982576	1.3704542	0.63925674	-0.091940721	-0.44993188	-0.77460106	-0.68044856	-0.46154068	-0.24263279	-0.023724908	0.092483537	0.09536846	0.024588553	-0.19720425	-0.37900164	-0.37900164	-0.37534965	-0.26396399	-0.15257833	-0.43560747	-0.76976445	-0.93886008	-1.0492672	-0.70125622	-0.034899286	0.28764404	0.17723689	0.00080520386	-0.33335178	-0.33335178	-0.33335178
1	0.94077308	0.15292305	-0.5948749	-0.8380166	-1.0844007	-1.3495904	-1.5673965	-1.6177807	-1.5618962	-1.2509668	-0.97100476	-0.74430632	-0.052457433	1.228582	2.2162132	2.9272023	2.703287	1.8249385	0.95688096	0.094083299	-0.32579273	-0.58621698	-0.42536671	-0.16494246	-0.13328605	-0.13213201	-1.100989	-2.0787639	-1.8734296	-1.5498655	-0.19601298	1.022732	1.610975	1.9370875	1.4768082	1.0821853	0.82484416	0.30748459	-0.60471775	-1.4195578	-2.1248654	-2.2097028	-1.774687	-0.97968288	0.038171042	0.42605457	0.53246196	-0.77347295	-2.5139747	-2.2925305	-1.6924652	0.0019685747	1.802309	0.824762	-0.10461414	0.40011893	0.97608391	2.0190136	2.5637976	1.1871621	0.13724195	-0.070096604	-0.061712213	0.34216424	0.45819208	0.18711318	0.24798864	0.64081845	0.67644494	0.44645871	0.028228869	-0.49267931	-0.35424446	0.039854029	0.2243957	0.35460782	0.14388285	-0.11884948	0.34073857	0.83242779	0.45017922	0.068355859	-0.30907364	-0.56557342	-0.19543737	0.058258932	-0.06647395	-0.056687721	0.25416509	0.50317957	0.65230139	0.42847984	-0.24046765	-0.34903834	0.040503683	0.48666241	0.97010532	0.78631869	0.28342228	0.099977219	0.02301594	0.027448239	0.049322018	0.52180835	1.0460043	1.0856465	1.0807783	0.429658	-0.20345989	-0.70155967	-1.0575192	-0.81211602	-0.46449943	0.16704333	0.45683691	0.077990761	-0.29726887	-0.66740492	-0.67829128	-0.30815523	-0.082335032	0.029551596	-0.078940657	-0.31556017	-0.54517657	-0.771875	-0.55481839	-0.21217073	-0.058856716	0.061813571	0.061813571
