1	7	3	6	11	8	6	6	10	4	7	4	1	7	2	2	7	5	2	1	5	0	3	3	2	4	4	4	3	1	4	0	5	4	0	1	1	4	1	0	0	3	5	2	1	2	3	1	3	0	1	3	1	0	3	1	1	3	3	5	4	5	3	2	2	3	12	5	8	11	6	6	10	9	15	19	13	17	17	22	27	29	17	26	28	32	43	40	48	34	33	36	30	35	49	29	35	42	41	33	42	41	38	39	33	50	42	42	48	44	34	39	45	44	32	46	43	38	40	38	42	31	34	52	29	32	22	31	28	43	25	33	38	26	29	32	28	24	30	29	26	21	35	32	27	42	23	20	23	23	32	24	31	21	29	25	25	26	24	26	30	26	37	21	35	30	27	25	27	33	23	39	33	33	31	36	33	35	46	38	28	29	44	38	33	38	50	40	50	47	43	40	40	32	27	35	36	42	30	35	30	41	38	34	31	31	27	21	35	21	29	30	33	27	30	33	34	36	22	27	30	37	34	20	33	33	28	27	42	29	27	22	23	22	31	31	24	25	27	28	21	27	24	25	21	12	14	18	25	24	18	19	26	15	29	29	24	13	22	14	33	21	11	18	18	19	12	18	21	13	7	12	16	11	9	13	20	9	10	12	5	9	4	4	6	9	5	16	8
1	9	10	5	7	10	9	5	6	8	3	6	3	5	4	3	5	4	6	4	1	6	3	4	3	4	9	4	2	3	3	1	3	3	1	2	3	5	2	4	2	0	1	1	4	4	4	2	1	4	5	1	4	2	2	3	2	3	3	7	4	5	2	3	7	10	16	6	12	10	17	12	16	7	17	18	17	9	19	26	23	29	23	30	43	31	39	38	43	56	35	42	53	39	45	43	48	46	40	42	33	33	41	34	43	55	41	40	43	52	47	42	39	35	35	42	39	39	27	30	30	31	39	25	33	26	23	34	23	32	22	30	30	25	24	26	24	28	24	26	27	26	23	29	22	25	31	26	26	30	33	28	28	34	38	25	31	26	28	26	24	27	32	22	25	20	30	34	24	37	24	33	19	40	31	39	30	34	43	37	39	45	43	51	48	42	40	39	49	46	38	34	31	29	34	42	35	39	28	39	29	41	29	30	43	39	45	50	44	48	28	49	43	42	34	36	26	34	41	30	38	31	39	48	48	52	47	39	35	46	26	27	22	34	41	29	19	29	36	30	32	12	18	20	15	25	40	17	15	16	19	19	22	25	25	24	26	23	26	17	22	17	18	17	12	20	9	14	7	10	12	17	17	16	14	9	17	13	9	8	5	4	8	6	11	5	8	9	6
1	9	6	15	10	12	11	20	24	11	13	19	9	9	16	4	6	16	4	11	1	5	11	12	9	12	2	4	6	4	2	4	4	4	2	1	2	3	0	0	2	4	1	2	3	1	2	4	1	3	4	0	5	2	3	1	1	5	5	4	5	6	7	5	8	5	5	11	10	10	16	12	8	15	11	22	18	19	19	23	32	15	28	34	29	31	40	38	29	40	25	48	43	35	43	50	26	36	29	38	24	43	42	31	35	44	41	36	27	35	30	30	44	32	32	34	28	33	39	30	30	23	43	24	36	35	38	29	24	18	16	28	29	28	18	35	30	32	18	19	33	33	27	17	31	23	25	18	28	19	29	36	26	37	28	32	32	30	27	36	24	27	32	29	29	39	36	33	23	34	33	37	45	36	39	28	41	41	46	45	49	27	45	24	35	40	28	30	33	33	37	40	35	37	19	37	21	40	28	21	38	33	35	30	27	31	26	35	28	39	28	24	31	26	35	34	36	31	24	22	33	40	28	38	23	38	25	25	34	28	19	20	25	28	27	32	32	26	36	22	45	33	25	29	21	31	22	24	17	23	16	20	24	29	20	24	24	18	36	36	28	38	25	11	44	45	41	45	57	46	47	35	38	51	43	57	34	38	28	21	24	35	32	15	18	18	16	13	11
1	9	5	6	4	4	7	4	5	6	2	4	0	0	3	5	6	1	4	2	8	7	5	4	4	1	2	1	3	0	1	3	1	2	4	2	4	2	1	2	1	3	2	2	0	1	1	0	0	1	2	3	2	2	1	4	3	4	4	7	6	3	4	7	4	5	13	9	10	7	13	5	9	9	21	9	14	14	15	23	21	25	22	19	17	22	30	26	31	41	33	33	36	43	22	27	39	37	27	34	33	36	24	19	32	30	31	29	43	28	35	32	22	27	27	22	25	29	28	25	22	31	21	25	26	30	29	22	19	25	19	18	21	11	26	23	23	25	24	26	12	27	33	33	17	13	28	29	23	24	27	28	18	15	21	28	25	22	29	15	42	26	33	21	19	19	11	25	23	28	38	37	39	37	28	33	33	40	41	28	28	32	32	37	41	30	29	42	34	22	22	23	23	29	39	24	30	27	26	18	40	33	30	38	35	31	37	21	27	35	31	28	32	25	30	29	34	30	33	39	40	33	32	39	44	34	37	22	20	35	22	24	38	22	28	26	18	21	20	31	20	15	11	27	19	20	13	16	21	12	11	12	16	15	26	29	19	12	13	17	7	8	13	10	13	18	8	15	9	9	11	10	11	15	10	3	6	9	10	7	7	4	10	8	6	2	2	4	9
1	3	10	3	5	1	4	6	4	6	4	3	6	3	1	5	2	7	2	1	2	2	3	6	1	4	1	2	2	0	7	1	2	1	1	2	1	2	0	3	4	2	0	5	1	0	3	2	1	2	0	4	3	0	3	1	2	7	3	3	3	6	3	6	6	6	3	7	11	12	11	15	8	14	24	14	17	16	18	26	32	29	17	27	18	33	42	37	48	34	34	39	38	36	45	44	39	28	41	33	22	27	34	21	46	37	42	47	48	31	34	26	28	27	41	37	39	31	30	32	35	33	28	39	31	23	28	21	38	32	34	14	30	24	33	20	41	27	32	23	33	26	28	23	20	19	24	32	31	27	30	24	27	17	24	31	25	25	22	42	31	29	37	27	21	32	35	35	27	33	29	45	41	31	34	38	34	41	23	30	43	35	22	29	39	31	50	37	41	39	44	38	47	40	38	48	38	38	39	35	34	34	32	41	39	34	33	39	29	40	30	36	33	33	38	34	34	28	20	24	38	34	30	29	30	26	27	29	21	33	26	18	21	25	27	30	19	29	14	21	32	21	24	18	22	13	14	29	12	10	18	17	19	21	24	31	27	32	29	30	38	19	17	32	24	34	10	37	50	50	53	43	33	47	30	23	19	11	12	14	13	10	8	15	7	1	4	9	2
1	10	9	7	4	4	7	4	3	6	3	7	1	3	1	6	3	7	2	3	1	1	4	2	2	5	2	2	3	1	3	2	1	2	1	0	2	0	2	0	1	2	1	2	3	0	3	3	2	2	4	1	1	3	2	3	6	0	8	10	3	5	4	6	12	5	7	10	3	6	14	6	11	15	13	10	18	21	11	14	23	17	18	24	25	37	27	40	38	40	42	35	28	47	28	32	29	27	34	44	37	34	43	37	39	48	30	47	26	30	37	39	31	42	26	24	42	31	18	32	32	26	27	38	28	32	30	18	31	39	25	25	31	22	18	24	22	19	24	30	27	27	28	26	20	22	31	21	24	30	34	26	24	29	27	23	15	23	26	34	16	24	24	31	30	24	32	26	17	36	13	31	23	27	29	31	24	50	39	29	27	14	28	39	27	35	31	26	40	33	16	27	26	16	26	41	31	36	35	28	38	32	36	33	25	26	28	37	35	22	35	19	28	23	31	25	36	29	33	26	24	21	28	38	41	21	32	28	25	49	32	21	28	35	32	36	23	28	25	20	18	19	27	16	16	25	13	22	17	14	22	21	19	17	19	26	26	25	31	30	38	42	33	23	33	33	31	31	38	35	17	19	17	14	23	14	15	9	14	9	7	9	9	6	7	3	7	6	8
1	7	4	3	5	4	2	8	5	8	3	2	3	5	4	3	0	4	3	5	2	5	6	1	3	4	4	3	3	0	0	1	3	2	2	3	0	0	2	2	2	1	1	6	1	2	0	1	2	1	2	2	2	1	4	3	1	3	4	9	3	6	2	4	2	7	11	13	7	20	5	8	23	19	14	14	15	22	15	20	24	27	28	23	35	28	33	35	29	42	36	33	30	38	31	49	32	37	41	23	24	39	36	31	38	29	32	46	24	28	23	39	27	36	28	28	31	32	32	24	34	41	26	25	21	25	38	22	24	19	23	33	17	17	15	32	18	28	21	23	20	25	24	16	20	27	24	25	17	25	24	23	16	19	29	17	27	14	19	24	27	23	25	17	25	17	25	26	29	35	17	31	22	35	31	29	35	31	40	27	36	26	30	37	42	30	34	34	41	37	46	26	34	29	38	45	38	21	36	24	22	28	27	28	31	33	27	33	32	20	29	40	20	22	20	27	19	33	27	30	30	21	34	37	28	18	31	27	35	19	38	32	18	16	30	22	26	24	25	30	12	20	14	9	20	14	20	13	13	10	15	16	11	13	16	20	19	18	14	18	15	4	9	19	21	8	10	16	6	15	14	9	13	8	9	5	3	12	5	8	7	6	8	5	2	10	5	8	6
1	9	5	1	4	2	6	7	2	7	3	10	4	2	4	3	8	5	7	4	1	5	1	2	5	1	9	6	5	6	3	2	2	2	3	5	2	4	1	1	3	1	2	3	0	2	3	4	3	1	2	3	1	2	0	3	4	9	4	11	4	1	4	6	6	8	10	12	13	10	7	12	8	13	9	12	22	14	16	23	24	37	28	27	21	36	35	36	45	37	32	36	31	46	21	38	39	30	38	34	47	40	39	35	38	39	38	32	42	43	40	28	34	33	47	32	32	29	37	30	26	40	40	37	35	34	42	30	41	22	31	25	37	29	30	22	28	18	21	25	32	13	19.333333	25.666667	32	29	30	35	28	26	26	33	32	31	31	28	37	34	29	32	27	24	38	21	24	42	38	29	33	40	38	35	42	36	29	40	36	29	43	38	32	31	26	45	48	35	43	50	42	35	48	33	50	40	33	38	42	38	42	37	32	35	41	38	27	37	41	48	32	32	32	37	39	34	36	35	30	38	24	28	37	32	30	31	45	45	46	32	38	45	48	42	35	40	37	42	36	41	35	29	27	25	30	34	17	23	30	21	27	23	28	25	17	23	25	30	33	21	19	26	18	19	19	24	22	25	20	19	26	23	15	14	18	14	12	18	12	14	7	13	12	9	12	18	10	17	9	15	10
1	7	5	3	6	8	5	1	8	4	9	6	2	1	5	1	3	1	6	2	2	4	7	4	2	3	5	5	4	4	3	3	0	2	2	3	2	3	2	2	1	5	0	2	2	1	2	1	5	1	1	0	3	4	3	1	1	5	6	8	2	5	4	7	5	6	7	6	5	6	15	10	7	15	12	19	13	13	20	16	27	24	29	32	29	25	35	46	49	43	47	44	41	49	46	42	32	43	33	33	24	20	38	27	39	37	44	35	33	24	32	34	24	26	29	27	31	30	46	32	41	27	20	32	31	31	37	28	18	34	12	18	22	21	19	22	23	23	32	28	12	31	29	18	18	20	17	27	19	20	26	16	18	32	27	15	12	29	19	21	29	16	19	22	29	24	23	28	27	31	16	27	29	28	32	24	32	38	39	32	28	30	37	29	43	41	27	28	39	41	39	40	38	42	41	32	35	38	43	31	29	28	34	37	29	24	38	27	40	30	22	37	18	29	25	21	28	31	22	33	22	23	23	21	30	32	31	37	38	32	26	26	25	25	28	26	20	16	27	22	17	22	15	19	16	21	23	12	25	12	14	13	21	24	27	18	22	15	26	17	23	29	16	20	18	14	12	16	17	17	19	15	22	19	17	8	7	9	3	4	12	11	11	11	3	13	7	14	6
1	5	4	6	8	2	4	6	2	1	3	10	3	10	4	5	6	2	3	7	2	3	1	1	0	4	2	3	4	4	1	1	7	2	6	0	0	0	0	2	2	2	3	6	1	0	2	1	4	4	1	2	3	0	0	0	1	5	5	5	5	4	5	6	5	6	17	5	11	13	10	20	8	13	18	18	15	29	19	18	30	26	36	25	27	37	37	40	42	41	25	33	41	40	44	47	46	37	39	47	40	37	26	39	40	39	47	47	43	38	44	41	39	37	32	38	34	33	33	33	33	32	40	48	26	30	29	29	30	25	27	29	24	35	17	22	22	27	20	26	32	25	32	25	32	32	22	31	35	25	26	34	23	20	29	25	25.486486	25.972973	26.459459	26.945946	27.432432	27.918919	28.405405	28.891892	29.378378	29.864865	30.351351	30.837838	31.324324	31.810811	32.297297	32.783784	33.27027	33.756757	34.243243	34.72973	35.216216	35.702703	36.189189	36.675676	37.162162	37.648649	38.135135	38.621622	39.108108	39.594595	40.081081	40.567568	41.054054	41.540541	42.027027	42.513514	43	31	37	47	42	38	38	36	24	37	34	39	39	41	34	39	33	43	44	37	32	42	42	33	27	31	28	30	31	25	31	44	34	48	37	27	27	32	35	35	36	42	28	25	28	21	25	22	30	24	21	23	30	32	24	14	21	20	14	16	15	17	17	19	24	23	20	33	22	30	29	33	31	27	24	29	37	23	28	30	52	41	34	17	13	19	10	10	13	17	11	11	11	12	8	3	6
