1	0.0099133945	0.033428888	-0.0057636009	-0.029279094	-0.052794587	0.0099133945	-0.021440596	-0.029279094	-0.060633085	-0.091987075	-0.013602099	-0.060633085	-0.013602099	-0.076310081	-0.060633085	-0.12334106	-0.084148578	-0.068471582	-0.037117591	-0.076310081	-0.060633085	-0.12334106	-0.060633085	-0.091987075	-0.068471582	-0.10766407	-0.099825575	-0.14685656	-0.029279094	0.0099133945	0.09613687	0.12749086	0.16668335	0.29209932	0.41751527	0.11965236	-0.084148578	-0.076310081	-0.21740303	-0.19388755	-0.27227252	-0.24091853	-0.31146501	-0.30362652	-0.24091853	-0.20956454	-0.15469506	-0.21740303	-0.091987075	0.6605087	2.8317725	5.0265519	0.91917913	-4.9361786	-6.1197918	-4.3326143	-2.4200209	-1.0717993	-0.44471947	-0.3349805	-0.14685656	-0.12334106	-0.052794587	0.0020748969	-0.0057636009	-0.04495609	0.02559039	0.12749086	0.064782879	0.11965236	0.15884485	0.25290682	0.3391303	0.35480729	0.42535377	0.6761857	0.76240917	0.87998664	1.1308186	1.0916261	1.264073	1.154334	1.1464955	0.98972556	0.76240917	0.55076973	0.36264579	0.22939133	0.11965236	0.080459874	0.02559039	0.033428888	0.049105883	0.0099133945	0.064782879	0.09613687	0.09613687	0.11965236	0.14316785	0.19019885	0.11965236	0.072621376	0.19803734	0.09613687	0.10397536	0.041267385	-0.013602099	0.0099133945	0.080459874	-0.013602099	-0.021440596	0.0099133945	-0.076310081	-0.14685656	-0.060633085	0.033428888	-0.060633085	-0.0057636009	-0.060633085	0.0020748969	-0.068471582	0.0099133945	-0.029279094	-0.029279094	-0.052794587	-0.037117591	-0.091987075	0.0020748969	-0.04495609	-0.060633085	-0.068471582	0.0020748969	-0.029279094	-0.11550256	0.0020748969	0.02559039
1	0.073038958	0.032245125	0.040403891	0.048562658	0.032245125	0.052642041	0.040403891	0.015927591	0.015927591	0.0036894412	-0.00038994121	-0.0085487083	-0.016707475	-0.012628092	-0.0085487083	-0.049342541	-0.020786858	-0.045263158	-0.053421925	-0.057501308	-0.061580691	-0.086056991	-0.090136375	-0.057501308	-0.073818841	-0.090136375	-0.073818841	-0.10645391	-0.081977608	-0.077898225	-0.098295142	-0.098295142	-0.065660075	-0.016707475	0.048562658	0.056721425	0.081197725	0.15870601	-0.098295142	-0.15132713	-0.18804157	-0.21251787	-0.18804157	-0.26554985	-0.26554985	-0.24107356	-0.26962924	-0.26554985	-0.24923233	-0.27370863	-0.24923233	-0.18804157	0.073038958	1.5905695	1.1010435	-1.5383175	-4.5366641	-5.2709532	-3.4801039	-1.8687475	-0.80810784	-0.37161382	-0.22883541	-0.11869206	-0.073818841	-0.012628092	0.0036894412	0.048562658	0.040403891	0.12199156	0.18726169	0.22805552	0.28516689	0.34635764	0.41978654	0.53808866	0.65231139	0.81548672	1.0357734	1.2968539	1.6068871	1.9413965	2.2881441	2.6104154	2.8755753	2.9653218	2.8470196	2.4513194	1.8965233	1.2560602	0.68902584	0.34635764	0.10975341	-0.033025008	-0.11461268	-0.13908898	-0.16356528	-0.15948589	-0.14724774	-0.1309302	-0.11461268	-0.086056991	-0.10645391	-0.10645391	-0.090136375	-0.073818841	-0.098295142	-0.14724774	-0.13908898	-0.16356528	-0.21659726	-0.18396219	-0.23291479	-0.24107356	-0.277788	-0.26962924	-0.29002616	-0.28186739	-0.30634369	-0.33082	-0.31450246	-0.33897876	-0.35529629	-0.35529629	-0.36345506	-0.35529629	-0.37161382	-0.37161382	-0.42056642	-0.36345506	-0.38793135	-0.38793135	-0.40424889	-0.38793135	-0.37569321	-0.40424889
2	1.9087855	0.36896482	0.34081075	0.32204137	0.35019544	0.35019544	0.37834952	0.33142605	0.37834952	0.27511791	0.35019544	0.29388728	0.38773421	0.31265667	0.35019544	0.31265667	0.30327198	0.24696383	0.23757914	0.20004037	0.20942506	0.26573321	0.23757914	0.25634853	0.18127099	0.18127099	0.22819444	0.19065568	0.18127099	0.17188629	0.17188629	0.13434752	0.1625016	0.11557815	0.059269992	0.059269992	0.35019544	0.31265667	0.41588829	0.031115917	-0.12842385	-0.16596262	-0.20350139	-0.2973483	-0.184732	-0.015807543	0.012346532	-0.090885078	-0.043961619	-0.025192235	0.021731224	-0.025192235	0.012346532	0.0029618401	0.021731224	0.69742904	0.47219643	-3.4036813	-6.1627807	-5.9657022	-4.2483036	-2.5684437	-1.554897	-0.74781351	-0.184732	-0.053346311	0.087424067	0.087424067	0.087424067	0.12496284	0.18127099	0.0498853	0.13434752	0.12496284	0.14373222	0.2845026	0.38773421	0.41588829	0.48158113	0.67865966	0.8569688	1.0446626	1.2135871	1.3637422	1.4669738	1.4575891	1.3731269	0.96958515	0.65050558	0.2845026	0.20004037	0.031115917	-0.053346311	0.0029618401	0.059269992	-0.072115694	-0.062731003	-0.081500386	-0.10026977	-0.13780854	-0.043961619	-0.034576927	0.12496284	0.068654684	0.068654684	0.021731224	0.11557815	0.031115917	0.0498853	-0.072115694	-0.034576927	-0.10026977	-0.006422851	-0.034576927	0.0498853	-0.12842385	0.021731224	-0.14719323	-0.034576927	-0.034576927	0.040500608	-0.043961619	-0.090885078	-0.062731003	-0.025192235	-0.10026977	-0.062731003	-0.081500386	0.021731224	0.15311691	0.14373222	0.33142605	0.0029618401	-0.2973483	-0.27857891	-0.35365645
2	-0.48046093	-0.47017723	-0.37762384	-0.42904238	-0.42904238	-0.4496098	-0.37762384	-0.31592159	-0.4496098	-0.31592159	-0.40847497	-0.33648901	-0.33648901	-0.26450305	-0.28507046	-0.28507046	-0.27478675	-0.26450305	-0.2130845	-0.2130845	-0.18223337	-0.13081483	-0.13081483	-0.038261447	-0.079396282	-0.079396282	-0.0999637	0.013157099	-0.007410319	0.033724517	0.044008226	0.054291934	0.1365616	0.28053353	0.28053353	0.31138465	0.1365616	0.023440808	-0.017694028	-0.089679991	-0.017694028	0.19826386	0.15712903	0.14684531	0.20854757	0.21883128	0.23939869	0.23939869	0.28053353	0.33195208	0.88727236	1.4014578	-2.6194724	-5.4680598	-5.9308267	-3.9357871	-2.4035145	-1.2928739	-0.45989351	0.15712903	0.32166837	0.45535659	0.49649142	0.51705883	0.54790996	0.55819368	0.54790996	0.68159818	0.61989592	0.60961222	0.71244931	0.74330043	0.80500269	0.90783978	1.0723791	1.2677696	1.4528764	1.6482668	1.8745084	1.9670618	1.9464944	1.7922387	1.46316	1.0620955	0.7021656	0.45535659	0.31138465	0.27024982	0.21883128	0.18798015	0.17769644	0.14684531	0.1365616	0.064575643	0.22911499	0.19826386	0.20854757	0.1365616	0.15712903	0.16741273	0.1365616	0.10571048	0.1365616	0.1262779	0.10571048	0.054291934	0.074859352	0.044008226	0.054291934	0.023440808	0.0028733899	0.0028733899	0.0028733899	-0.038261447	-0.048545156	-0.079396282	-0.058828865	-0.089679991	-0.0999637	-0.12053111	-0.12053111	-0.14109854	-0.11024741	-0.11024741	0.044008226	0.1262779	-0.11024741	-0.23365192	-0.33648901	-0.40847497	-0.58329802	-0.51131206	-0.38790755	-0.36734014	-0.37762384	-0.36734014
1	0.33530799	0.29815777	0.29815777	0.28887022	0.30744533	0.22385735	0.24243246	0.26100756	0.15884448	0.26100756	0.25172001	0.21456979	0.2331449	0.15884448	0.21456979	0.20528224	0.20528224	0.22385735	0.17741958	0.20528224	0.21456979	0.15884448	0.20528224	0.14026937	0.15884448	0.12169426	0.08454405	0.10311915	0.13098182	0.08454405	0.047393837	0.065968944	0.19599469	0.31673288	0.32602043	0.27958266	-0.10120702	-0.26838297	-0.26838297	-0.23123275	-0.15693233	-0.036194141	-0.073344354	-0.10120702	-0.10120702	-0.017619035	-0.017619035	-0.045481695	-0.026906588	0.00095607146	-0.0083314817	0.30744533	1.2733508	-1.9215674	-5.3765372	-6.0545286	-4.1412926	-2.553121	-1.4664773	-0.69561042	-0.15693233	0.028818731	0.14026937	0.14026937	0.17741958	0.16813202	0.22385735	0.21456979	0.21456979	0.25172001	0.32602043	0.26100756	0.40960841	0.38174575	0.54892171	0.52105905	0.66037234	0.74396033	0.93899894	1.1619002	1.3290762	1.644853	1.8677542	2.081368	2.2485439	2.1556684	1.9049044	1.4219517	0.89256117	0.49319639	0.20528224	0.05668139	-0.017619035	-0.10120702	-0.064056801	-0.10120702	-0.2033701	-0.10120702	-0.026906588	-0.09191946	-0.10120702	-0.054769248	-0.073344354	-0.064056801	-0.064056801	-0.11978212	-0.082631907	-0.19408255	-0.017619035	-0.15693233	-0.19408255	-0.15693233	-0.23123275	-0.16621988	-0.21265765	-0.22194521	-0.23123275	-0.28695808	-0.17550744	-0.23123275	-0.31482074	-0.28695808	-0.26838297	-0.28695808	-0.34268339	-0.25909541	-0.30553319	-0.37983361	-0.33339584	-0.35197095	-0.32410829	-0.31482074	-0.35197095	-0.32410829	-0.37983361	-0.40769627
2	0.24689064	0.24689064	0.27224717	0.25196194	0.20632018	0.19617756	0.24181933	0.19617756	0.18603495	0.12010795	0.10996534	0.10996534	0.14039318	0.089680105	0.049109646	0.094751413	0.12517926	0.049109646	0.094751413	0.084608798	0.018681801	0.013610494	0.054180953	0.0034678795	0.044038339	0.038967031	0.044038339	0.069394876	0.12517926	0.18603495	0.24181933	0.25196194	0.31281763	0.27731848	0.13025057	-0.0066747353	-0.062459116	-0.16388526	-0.12838611	-0.15881396	-0.19938442	-0.19938442	-0.16388526	-0.15881396	-0.17402788	-0.14360004	-0.16388526	0.11503665	1.6161436	3.8069485	1.9609925	-3.01396	-6.3914507	-5.4076171	-3.4145933	-1.791775	-0.76737084	-0.42252195	-0.25009749	-0.16388526	-0.082744347	-0.082744347	-0.042173887	0.0085391868	0.038967031	0.033895724	0.10996534	0.14039318	0.28746109	0.37367332	0.52581254	0.73373615	0.94165975	1.1647973	1.3524356	1.474147	1.5654305	1.5705019	1.4386479	1.1445121	0.85037621	0.59173954	0.33310286	0.21646279	0.10996534	0.049109646	-0.01681735	-0.026959965	-0.067530424	-0.011746043	-0.021888657	-0.026959965	0.018681801	0.0085391868	0.028824417	0.033895724	0.02375311	0.059252261	0.038967031	0.02375311	0.0034678795	-0.03710258	-0.011746043	-0.03710258	-0.067530424	-0.057387809	-0.047245195	-0.11317219	-0.10810088	-0.10810088	-0.13852873	-0.10810088	-0.12838611	-0.12838611	-0.13345742	-0.12838611	-0.10810088	-0.15881396	-0.13345742	-0.17909919	-0.17909919	-0.082744347	0.0085391868	0.059252261	0.084608798	0.12010795	0.20632018	-0.042173887	-0.17402788	-0.17402788	-0.30588187	-0.27038272	-0.3312384	-0.3312384	-0.32109579	-0.3261671
2	-0.53259342	-0.48285139	-0.49943206	-0.48285139	-0.45798036	-0.47456104	-0.43310934	-0.45798036	-0.424819	-0.44139967	-0.44139967	-0.424819	-0.424819	-0.424819	-0.424819	-0.44969002	-0.40823832	-0.43310934	-0.40823832	-0.49114172	-0.48285139	-0.39165764	-0.40823832	-0.424819	-0.40823832	-0.39994797	-0.37507695	-0.424819	-0.35020593	-0.40823832	-0.37507695	-0.39165764	-0.40823832	-0.22585083	-0.10978606	-0.084915037	-0.20927014	-0.424819	-0.59062581	-0.64865819	-0.68181956	-0.59062581	-0.39994797	-0.41652865	-0.35849627	-0.35849627	-0.35020593	-0.30875423	-0.29217355	-0.28388321	-0.2424315	-0.28388321	-0.14294741	0.77728039	-1.0051428	-3.9979558	-6.1285734	-4.4456342	-3.2601154	-2.0994678	-1.1212076	-0.49114172	-0.14294741	-0.084915037	-0.0020116264	0.022859395	0.097472461	0.13063382	0.11405314	0.18866621	0.13063382	0.18037587	0.28815029	0.34618268	0.42079575	0.52027983	0.60318324	0.79386108	0.96795822	1.1669264	1.3493139	1.4405076	1.6394758	1.6228951	1.3493139	1.0591519	0.78557073	0.53686052	0.37934404	0.35447301	0.33789234	0.329602	0.26327927	0.26327927	0.29644064	0.33789234	0.37934404	0.36276336	0.4539571	0.43737643	0.43737643	0.4539571	0.46224745	0.57831222	0.57002187	0.53686052	0.54515085	0.57831222	0.56173154	0.58660256	0.6363446	0.66121562	0.68608664	0.61976392	0.61147357	0.66950596	0.60318324	0.66121562	0.57831222	0.62805426	0.66950596	0.69437699	0.71095766	0.69437699	0.64463494	0.69437699	0.76899005	0.72753834	0.84360311	0.95137754	0.99282924	0.83531278	0.75240936	0.60318324	0.57831222	0.49540881
1	0.16230138	0.12308542	0.15109682	0.11748313	0.17350594	0.11188086	0.13428998	0.14549454	0.10067629	0.10067629	0.10067629	0.067062602	0.078267164	0.033448914	0.078267164	0.078267164	0.027846633	0.044653477	0.06146032	0.016642071	0.011039789	0.06146032	0.022244352	0.011039789	0.033448914	0.055858039	0.033448914	0.0054375081	-0.011369335	-0.050585303	-0.039380741	0.016642071	0.0054375081	-0.028176179	0.09507401	0.17350594	0.16230138	0.20711963	0.30796069	0.1566991	-0.022573898	-0.078596709	-0.19624461	-0.067392147	-0.25786971	-0.25226742	-0.22425602	-0.2018469	-0.25226742	-0.19064234	-0.21305146	-0.15142636	-0.15142636	0.016642071	1.0978823	3.1203058	1.0530641	-3.2494879	-6.000208	-4.9693882	-2.9245555	-1.3503145	-0.54918833	-0.27467656	-0.17943777	-0.11781268	-0.044983022	-0.016971616	0.055858039	0.089471725	0.039051195	0.072664883	0.083869449	0.20151735	0.26314245	0.31356297	0.41440404	0.50404053	0.59367703	0.79535915	0.95222303	1.2547463	1.4844398	1.7925652	2.0110542	2.2519523	2.2631568	2.1567135	2.0334633	1.5740762	1.09228	0.68331353	0.31356297	0.11748313	-0.028176179	-0.12901724	-0.16823321	-0.12341495	-0.16263093	-0.11781268	-0.061789866	-0.10660812	-0.067392147	-0.067392147	-0.022573898	-0.022573898	-0.095403553	-0.050585303	-0.10660812	-0.12341495	-0.12901724	-0.16823321	-0.18504005	-0.16823321	-0.21865374	-0.21865374	-0.22425602	-0.25786971	-0.28588112	-0.30829024	-0.30829024	-0.34190393	-0.36991533	-0.3475062	-0.38111989	-0.38111989	-0.40352902	-0.35310849	-0.38672218	-0.42033586	-0.44274498	-0.44834727	-0.42593815	-0.42593815	-0.43154042	-0.4091313
2	0.2107134	0.23165768	0.23689375	0.25260197	0.2473659	0.26307412	0.22642161	0.21594947	0.20024126	0.17929697	0.15311661	0.16882482	0.12693624	0.13740839	0.1164641	0.12693624	0.095519813	0.095519813	0.1164641	0.090283741	0.095519813	0.074575525	0.069339453	0.069339453	0.090283741	0.074575525	0.058867309	0.074575525	0.064103381	0.13740839	0.22118555	0.26307412	0.3049627	0.34685128	0.39921199	0.19500518	0.053631238	0.048395165	-0.056326275	-0.0039655554	-0.108687	-0.087742708	-0.087742708	-0.06679842	-0.087742708	-0.040618059	-0.030145915	-0.030145915	-0.0092016274	0.68195988	2.6926116	3.4989667	-0.077270564	-4.9520536	-6.4757506	-4.4598628	-2.6848344	-1.1611375	-0.49615632	-0.28671345	-0.181992	-0.108687	-0.087742708	-0.051090204	0.016978733	0.069339453	0.095519813	0.16882482	0.20024126	0.29449055	0.37303163	0.51440557	0.66625166	0.85475026	1.0641932	1.2631639	1.420246	1.5040232	1.5197314	1.4778429	1.2841082	1.0013602	0.6976681	0.45680879	0.26831019	0.15311661	0.048395165	0.0065065887	-0.0092016274	-0.030145915	-0.051090204	-0.051090204	-0.061562348	-0.014437699	-0.040618059	0.0065065887	0.032686949	0.048395165	0.022214805	0.011742661	-0.040618059	-0.014437699	-0.056326275	-0.0039655554	-0.11392307	-0.15057558	-0.108687	-0.087742708	-0.12439521	-0.12439521	-0.19246414	-0.16104772	-0.17151986	-0.21864451	-0.21864451	-0.20293629	-0.20293629	-0.22388058	-0.28671345	-0.24482487	-0.25006094	-0.30242167	-0.29718559	-0.30242167	-0.2395888	-0.10345092	-0.10345092	-0.077270564	-0.040618059	0.032686949	-0.19246414	-0.2395888	-0.31812987	-0.42808739	-0.40190703	-0.44379561
1	0.23384841	0.23384841	0.18935571	0.27834111	0.21605133	0.23384841	0.19825425	0.22494987	0.20715279	0.17155862	0.19825425	0.22494987	0.18045717	0.15376155	0.144863	0.12706593	0.17155862	0.144863	0.16266009	0.16266009	0.17155862	0.144863	0.10926884	0.13596446	0.15376155	0.11816738	0.16266009	0.073674682	0.12706593	0.073674682	0.073674682	0.046979061	0.03808052	0.2961382	0.33173236	0.34952944	0.13596446	-0.086499046	-0.2733684	-0.24667277	-0.068701965	-0.068701965	-0.024209263	-0.059803425	-0.068701965	-0.0064121823	-0.024209263	-0.059803425	0.011384899	0.03808052	0.020283439	0.020283439	0.37622506	1.2126879	-2.4090181	-5.3811307	-5.8527533	-4.251016	-2.2043517	-1.2967006	-0.57591877	-0.068701965	0.064776142	0.15376155	0.11816738	0.26054403	0.22494987	0.27834111	0.23384841	0.33173236	0.32283382	0.26944257	0.39402213	0.4296163	0.42071776	0.46521046	0.58979003	0.73216668	0.85674624	1.0258185	1.2215864	1.461847	1.7377017	1.9423682	2.1915273	2.1915273	2.2449185	1.8444842	1.346166	0.803355	0.39402213	0.12706593	0.011384899	-0.10429613	-0.11319467	-0.068701965	-0.11319467	-0.13099175	-0.024209263	-0.059803425	-0.14878883	-0.086499046	-0.068701965	-0.024209263	-0.033107804	-0.050904885	-0.1220932	-0.15768737	-0.1220932	-0.13989029	-0.17548446	-0.18438299	-0.21997715	-0.21997715	-0.30006402	-0.2288757	-0.23777423	-0.3178611	-0.2733684	-0.32675964	-0.30006402	-0.3623538	-0.28226694	-0.30006402	-0.3178611	-0.37125234	-0.38904942	-0.38904942	-0.30896256	-0.32675964	-0.34455672	-0.37125234	-0.42464359	-0.37125234	-0.34455672	-0.48693337
