1	-1.6022936	-1.6708228	-1.6936659	-1.6993767	-1.6993767	-1.7036597	-1.7036597	-1.7036597	-1.7036597	-1.7036597	-0.73425658	-0.9769643	0.46214968	0.94613741	1.4444021	1.5272082	1.6228636	1.6685498	1.7042421	1.718519	1.718519	1.7870483	1.7413621	1.7270852	1.718519	1.718519	1.718519	1.7142359	1.718519	1.7142359	1.7228021	1.7228021	1.7228021	1.718519	1.6000205	-1.3467366	-1.5894444	-1.6394136	-1.6665397	-1.6765336	-1.6850997	-1.6893828	-1.6936659	-1.6936659	-0.8256289	-0.56578888	-0.017554981	0.20230965	0.22515273	0.26084504	0.27940504	0.27940504	0.27083889	0.26512812	0.27083889	0.27083889	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27940504	0.28368812	0.28368812	0.28368812	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27940504	0.27512197	0.27512197	0.27940504	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27940504	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27940504	0.27940504	0.28368812	0.2879712	0.29368197	0.27940504	0.28368812	0.28368812	0.28368812	0.28368812	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27512197	0.27940504	0.27940504	0.27512197	0.27940504	0.27512197	0.27940504	0.27512197	0.27512197	-1.0140843	-1.1325828	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432	-1.145432
1	1.0845914	1.0845914	1.0845914	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0845914	1.0845914	1.0845914	1.0845914	1.0845914	1.0845914	1.0653076	1.0845914	1.0845914	-0.59310621	-0.20742859	0.10111351	0.19753291	0.25538455	0.29395232	0.33252008	0.35180396	0.37108784	0.39037172	0.39037172	0.4096556	0.4096556	1.0653076	1.0845914	1.0653076	1.0845914	1.0653076	1.0845914	1.0653076	1.0653076	1.0653076	1.0653076	1.0460237	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	-0.20742859	-0.9016483	-0.92093218	-0.92093218	-0.94021606	-0.94021606	-0.95949994	-0.95949994	-0.97878383	-0.97878383	-0.99806771	-0.99806771	-0.99806771	-1.0173516	-1.0173516	-1.0173516	-1.0366355	-1.0366355	-1.0366355	-1.0366355	-1.0366355	-1.0366355	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0752032	-1.0559193	-1.0559193	-1.0752032	-1.0752032	-1.0752032	-1.0752032	-1.0752032	-1.0752032	-1.0752032	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0559193	-1.0366355	-1.0173516	-0.99806771	-0.97878383	-0.95949994	-0.95949994	-0.95949994	-0.95949994	-0.95949994	-0.95949994	-0.95949994	-0.95949994	-0.97878383	-0.97878383	-0.97878383	-0.97878383	-0.95949994	-0.97878383	-0.95949994	-0.95949994	-0.95949994	-0.97878383	0.94960427	1.0460237	1.0653076	1.0845914	1.0845914	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076	1.0653076
1	0.36268855	0.36268855	0.36268855	0.39331558	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.39331558	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.85272108	-0.40298728	-0.40298728	-0.40298728	-0.40298728	-0.43361431	-0.43361431	-0.40298728	-0.40298728	-0.40298728	-0.37236024	-0.40298728	-0.40298728	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.36268855	0.30143448	0.33206152	0.39331558	0.39331558	10.898388	3.3947648	-0.40298728	-0.40298728	-0.34173321	-0.28047914	-0.28047914	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.37236024	-0.34173321	-0.34173321	-0.34173321	-0.37236024	-0.34173321	-0.34173321	-0.37236024	-0.37236024	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.31110618	-0.34173321	-0.34173321	-0.34173321	-0.34173321	-0.31110618	-0.34173321	-0.34173321	-0.34173321	-0.31110618	-0.34173321	-0.34173321	-0.31110618	-0.34173321	-0.34173321	-0.31110618	-0.34173321	-0.34173321	-0.31110618	-0.34173321	-0.34173321	-0.34173321	-0.40298728	-0.37236024	-0.37236024	-0.37236024	-0.34173321	-0.40298728	-0.40298728	-0.40298728	-0.37236024	-0.37236024	-0.37236024	-0.34173321	-0.37236024	-0.40298728	-0.37236024	-0.37236024	-0.40298728	-0.40298728	-0.40298728	-0.40298728	-0.40298728	-0.37236024	-0.40298728	-0.37236024	-0.40298728	-0.40298728	-0.40298728	-0.40298728	0.39331558	0.39331558	0.39331558	0.39331558	0.39331558	0.39331558	0.36268855	0.39331558	0.39331558	0.39331558	0.39331558	0.39331558	0.39331558
1	-1.0945235	-1.0945235	-1.0945235	-1.0967319	-1.0945235	-1.0967319	-1.0945235	-1.0945235	-1.0945235	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	0.70750663	1.0785128	0.9923864	0.76713263	0.60812997	0.45354405	0.3607925	0.28791628	0.20841495	0.15762243	0.10682991	0.078121099	0.051620656	-0.93772924	-1.0945235	-1.0945235	-1.0945235	-1.0945235	-1.0945235	-1.0945235	-1.0945235	-1.0967319	-1.0945235	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	0.33208368	0.82455026	0.88638463	0.9327604	0.95705248	0.96809433	0.98134455	0.99017803	0.99901151	0.99901151	1.0012199	0.99459477	0.98796966	0.98134455	0.97251107	0.96809433	0.96809433	0.96588596	0.96367759	0.95926085	0.95263574	0.95926085	0.96146922	0.95484411	0.94380226	0.94601063	0.93938552	0.94159389	0.94601063	0.94380226	0.94159389	0.93496877	0.93055203	0.92834366	0.92834366	0.92171855	0.92613529	0.92834366	0.93055203	0.93055203	0.9327604	0.93717714	0.93717714	0.93717714	0.93717714	0.93717714	0.93938552	0.94601063	0.94601063	0.95705248	0.98576129	1.0188868	1.0608459	1.049804	1.049804	1.0387622	1.0299287	1.0299287	1.0321371	1.0299287	1.025512	1.0210952	1.0166785	1.0144701	1.0100534	1.0034283	1.0012199	1.0012199	0.99459477	0.99017803	0.98576129	-0.79639354	-1.0945235	-1.0945235	-1.0967319	-1.0945235	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319	-1.0967319
1	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.1059136	-1.1059136	-1.103761	-1.1059136	-1.103761	-1.103761	-1.103761	-1.103761	-1.1059136	0.77541262	1.0057352	0.74097187	0.51280187	0.3040048	0.18346216	0.077987349	0.015563482	-0.033945102	-0.083453686	-0.11574189	-0.15018265	-0.17170812	-0.97676075	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.1059136	-1.1059136	-1.103761	-1.1059136	-1.103761	-0.23197944	0.40086942	0.84429413	0.89810781	0.92609092	0.94976894	0.96268422	0.97775205	0.99497243	1.0014301	1.0121928	1.0078877	1.0035826	0.99927752	0.99712498	0.99712498	0.99066734	0.99066734	0.98636224	0.9799046	0.97775205	0.97559951	0.97344696	0.96914186	0.96698932	0.96268422	0.96053168	0.96053168	0.96053168	0.95837913	0.95622658	0.95837913	0.96053168	0.95837913	0.95407403	0.95407403	0.95192149	0.95192149	0.95192149	0.95192149	0.95192149	0.95192149	0.95407403	0.95622658	0.95622658	0.95837913	0.96053168	0.96914186	0.97129441	0.96698932	0.97344696	0.97775205	1.0035826	1.0423285	1.0638539	1.0530912	1.044481	1.0315657	1.0251081	1.0186504	1.0100403	0.99927752	0.99712498	0.99497243	0.99712498	0.99066734	0.98636224	0.99281988	0.99066734	0.98851479	0.98636224	0.98636224	0.98636224	-1.0693203	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761	-1.103761
1	0.42502104	0.42502104	0.45621525	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	2.0471197	-0.51080511	-0.54199931	-0.51080511	-0.54199931	-0.54199931	-0.51080511	-0.4484167	-0.4796109	-0.51080511	-0.51080511	-0.51080511	-0.51080511	0.45621525	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.33143843	0.39382684	0.45621525	0.45621525	10.220001	3.2948879	-0.35483408	-0.4796109	-0.4796109	-0.41722249	-0.38602829	-0.41722249	-0.4484167	-0.4796109	-0.4484167	-0.4796109	-0.4796109	-0.4484167	-0.51080511	-0.4796109	-0.4796109	-0.51080511	-0.51080511	-0.51080511	-0.4796109	-0.4796109	-0.4796109	-0.4484167	-0.4796109	-0.4484167	-0.4796109	-0.4796109	-0.4796109	-0.4796109	-0.4796109	-0.4796109	-0.4796109	-0.4796109	-0.4796109	-0.4484167	-0.4796109	-0.4796109	-0.4484167	-0.4796109	-0.4796109	-0.4796109	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4484167	-0.4796109	-0.4796109	-0.51080511	-0.4484167	-0.4796109	-0.51080511	-0.4796109	-0.4796109	-0.4796109	-0.51080511	-0.51080511	-0.51080511	-0.51080511	-0.51080511	-0.51080511	-0.51080511	-0.51080511	-0.54199931	-0.51080511	-0.51080511	-0.51080511	-0.54199931	-0.51080511	-0.54199931	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104	0.42502104
1	1.0592861	1.0592861	1.0592861	1.0592861	1.0778636	1.0592861	1.0592861	1.0407086	1.0592861	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0592861	1.0592861	1.0592861	-0.18540868	0.074676797	0.33476227	0.44622747	0.48338254	0.52053761	0.53911514	0.55769267	0.55769267	0.57627021	0.57627021	0.59484774	0.59484774	1.0778636	1.0592861	1.0592861	1.0592861	1.0592861	1.0592861	1.0778636	1.0592861	1.0778636	1.0778636	1.0778636	1.0778636	1.0592861	1.0778636	1.0592861	1.0778636	1.0778636	-0.11109854	-0.79846729	-0.83562236	-0.94708756	-0.96566509	-0.96566509	-0.98424263	-0.98424263	-1.0028202	-0.98424263	-0.98424263	-0.98424263	-0.98424263	-0.98424263	-0.98424263	-1.0028202	-1.0028202	-1.0028202	-1.0213977	-1.0213977	-1.0213977	-1.0213977	-1.0213977	-1.0399752	-1.0399752	-1.0399752	-1.0399752	-1.0399752	-1.0399752	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0771303	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0585528	-1.0771303	-1.0585528	-1.0585528	-1.0771303	-1.0399752	-1.0213977	-0.98424263	-0.94708756	-0.94708756	-0.94708756	-0.92851003	-0.94708756	-0.92851003	-0.94708756	-0.94708756	-0.94708756	-0.94708756	-0.94708756	-0.92851003	-0.92851003	-0.92851003	-0.92851003	-0.94708756	-0.94708756	-0.92851003	-0.92851003	1.0778636	1.0592861	1.0592861	1.0592861	1.0592861	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636	1.0778636
1	1.1328625	1.1328625	1.1328625	1.1526778	1.1526778	1.1526778	1.1328625	1.1328625	1.1526778	1.1328625	1.1328625	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	-0.31365561	0.2808039	0.5185877	0.65729492	0.69692556	0.71674088	0.73655619	0.75637151	0.75637151	0.77618683	0.77618683	0.79600214	0.79600214	1.1923085	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1526778	1.1328625	1.1328625	1.1526778	1.1328625	-0.17494839	-0.82885385	-0.82885385	-0.8882998	-0.8882998	-0.90811512	-0.90811512	-0.90811512	-0.92793044	-0.94774576	-0.94774576	-0.94774576	-0.94774576	-0.94774576	-0.96756107	-0.96756107	-0.96756107	-0.96756107	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-1.0071917	-1.0071917	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-0.98737639	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-1.0071917	-0.98737639	-0.96756107	-0.90811512	-0.8882998	-0.84866917	-0.82885385	-0.80903854	-0.80903854	-0.80903854	-0.80903854	-0.80903854	-0.80903854	-0.80903854	-0.80903854	-0.80903854	-0.78922322	-0.78922322	-0.78922322	-0.78922322	-0.78922322	-0.78922322	-0.78922322	-0.78922322	-0.78922322	-0.78922322	1.1130472	1.1328625	1.1328625	1.1328625	1.1328625	1.1526778	1.1526778	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625	1.1328625
1	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	1.6982286	-1.2022949	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2512854	-1.2512854	-0.44870637	0.31785027	0.53974824	0.54118914	0.54695272	0.55127541	0.55847989	0.56712526	0.57144795	0.57865243	0.58585691	0.5887387	0.59450229	0.60026587	0.60170677	0.60602945	0.61179304	0.61467483	0.61899752	0.61611573	0.61755662	0.62187931	0.6233202	0.6247611	0.62764289	0.62908379	0.63052468	0.63484737	0.63772916	0.64061096	0.64205185	0.64349275	0.64637454	0.64781544	0.65069723	0.65069723	0.65069723	0.65646081	0.65790171	0.65646081	0.65357902	0.65501992	0.65646081	0.65790171	0.66222439	0.66366529	0.66366529	0.66222439	0.66222439	0.66510619	0.66366529	0.66510619	0.66222439	0.65790171	0.65790171	0.6607835	0.6593426	0.65069723	0.63484737	0.5887387	0.54983451	0.52101659	0.50084405	0.47778972	0.4489718	0.42591746	0.41583119	0.4129494	0.4129494	0.4129494	0.4129494	0.4115085	0.4129494	0.4129494	0.41006761	0.4115085	0.4129494	0.4129494	0.4129494	0.41439029	0.41439029	0.41439029	0.4129494	0.4129494	-1.2455218	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445	-1.2498445
-1	-1.418664	-1.6776864	-1.5815243	-0.96104332	-0.42846968	0.9677562	1.4725313	1.7335853	1.7175427	1.8251855	1.8517516	1.9340076	1.9455118	1.9637996	1.9523364	1.9405361	1.9557533	1.9346873	1.9643582	1.9320012	1.9893537	1.8888529	2.0674975	0.92450557	-1.5261023	-1.4946872	-1.602616	-1.5703921	-1.6095415	-1.5977965	-0.99654199	-0.33066877	0.12298564	0.23617971	0.28674563	0.32405078	0.38996287	0.4407437	0.4463467	0.44569363	0.44387518	0.44867425	0.45010036	0.45357078	0.45030593	0.4474719	0.44804783	0.44762491	0.44785344	0.4475581	0.44820244	0.44701699	0.4511419	0.448385	0.44799704	0.44487365	0.44667813	0.44824867	0.4474183	0.44794021	0.4478061	0.44757087	0.44799602	0.44334171	0.4448566	0.4483145	0.4440644	0.4426963	0.44583536	0.44816587	0.44780734	0.44739167	0.44844306	0.45041671	0.45005737	0.44934343	0.45174816	0.4508211	0.44936977	0.45341695	0.45142696	0.45298967	0.44842156	0.44848341	0.45261718	0.45189289	0.4526295	0.45190987	0.45248978	0.45162912	0.44895266	0.45266357	0.45191919	0.45269057	0.45039536	0.44897379	0.44612457	0.4574049	0.43922516	0.47156285	0.42390145	0.4974008	0.37961861	0.59377508	-0.22790593	-1.1538257	-0.95768031	-1.073483	-1.0014354	-1.0477986	-1.0183796	-1.0362088	-1.0260769	-1.0313388	-1.0290157	-1.029165	-1.0293251	-1.0289352	-1.0290336	-1.0294936	-1.0290053	-1.0289505	-1.0293786	-1.0291196	-1.0289135	-1.0292033	-1.0292742	-1.0289236	-1.0290654	-1.0294637	-1.0289806	-1.0289697	-1.0294347	-1.0290826	-1.0289193	-1.0292498	-1.0292262	-1.0289159	-1.0291007	-1.0294064	-1.0289596	-1.0289925	-1.0294932	-1.0298738	-1.0283711	-1.0314773	-1.0262566	-1.0345245	-1.0214859	-1.0420755	-1.0090058	-1.0678744
