2	-0.53790081	-0.47113745	-0.3241874	-0.07871723	0.15682675	0.4048756	0.58411228	0.81764275	1.0609934	1.1993596	1.2722341	1.2959722	1.3121509	1.221826	1.1611385	0.99921084	0.72014705	0.40752494	0.18978453	-0.082496955	-0.36526983	-0.53253148	-0.64122507	-0.52638502	-0.37000332	-0.1580208	0.062722194	0.33394395	0.61290177	0.90273955	1.1921888	1.4443353	1.5342009	1.4261431	1.4264257	1.3034257	1.2897198	1.3186506	1.4487862	1.5061885	1.560447	1.5660283	1.2951244	1.0608875	0.79934465	0.49445862	0.18777103	-0.065117285	-0.25530456	-0.4615645	-0.538466	-0.61088129	-0.78531383	-0.88125526	-1.0540982	-1.2340414	-1.4011864	-1.5412199	-1.5357764	-1.383994	-1.2231967	-1.053427	-0.89867025	-0.75313318	-0.62430462	-0.53133045	-0.64549933	-0.78736265	-0.92774234	-1.060174	-1.1887906	-1.2552007	-1.3578362	-1.4038923	-1.3378142	-1.2255988	-1.0658613	-0.94204878	-0.81120671	-0.64104844
2	-0.60923813	-0.62104825	-0.43134653	-0.20292625	0.047141345	0.38423662	0.60736838	0.84044694	1.0921586	1.2912317	1.3421988	1.3759029	1.444133	1.4696166	1.3841234	1.1699246	0.83883024	0.53442515	0.23306164	-0.041174221	-0.24602907	-0.41723467	-0.59046799	-0.6630276	-0.56512145	-0.35412863	-0.077344418	0.19105489	0.45443969	0.75152854	1.044699	1.3350744	1.5030466	1.4742748	1.3712446	1.345487	1.4038526	1.3923439	1.4424889	1.4304322	1.5720988	1.5844295	1.263008	0.97978441	0.67907854	0.40415763	0.11802945	-0.13044884	-0.37394004	-0.54552926	-0.64064044	-0.7074457	-0.873719	-0.99694429	-1.0730661	-1.2233916	-1.2867169	-1.3374292	-1.2976145	-1.2037173	-1.1266364	-1.024346	-0.88810488	-0.69629322	-0.55895608	-0.52300509	-0.62200731	-0.74879481	-0.87982957	-1.0330323	-1.1305548	-1.2405451	-1.2979817	-1.3085314	-1.2843329	-1.2219942	-1.1059755	-0.97373508	-0.89333859	-0.72766813
2	-0.69147413	-0.60515842	-0.41643792	-0.14199186	0.15450679	0.41864093	0.71221995	1.0054573	1.1351949	1.2308907	1.2852767	1.3126406	1.358423	1.3397249	1.1139188	0.82220337	0.48746987	0.13674047	-0.15367042	-0.36456774	-0.55894115	-0.71383732	-0.75092294	-0.63892062	-0.47489282	-0.21731234	0.033062232	0.31844141	0.61422568	0.93141029	1.2418238	1.5659659	1.7122584	1.5712461	1.5594433	1.4473167	1.2616401	1.2508312	1.2183425	1.3928375	1.5572691	1.6122452	1.365691	1.0745658	0.73548388	0.45883256	0.14624483	-0.12040517	-0.38196134	-0.57487493	-0.40649873	-0.47215954	-0.59466014	-0.70824652	-0.88491573	-1.0939495	-1.2660218	-1.4372804	-1.4506517	-1.3462187	-1.2447768	-1.0632622	-0.93277918	-0.76294316	-0.5867709	-0.47489282	-0.54018092	-0.69532556	-0.84574909	-0.9947128	-1.1678412	-1.3240729	-1.4132275	-1.4164329	-1.3042256	-1.1803273	-1.0533541	-0.88429454	-0.70781168	-0.52353277
2	-0.72136712	-0.67020008	-0.45435177	-0.20405992	0.047851345	0.3284448	0.6373156	0.8835278	1.0820298	1.1900318	1.2265619	1.3313562	1.4171848	1.3675126	1.2664242	1.0364684	0.73061838	0.51990857	0.20951179	-0.1030961	-0.37288313	-0.61302255	-0.71641547	-0.61915761	-0.43062123	-0.18450246	0.072889873	0.36400948	0.6332048	0.89990872	1.2354997	1.4959752	1.480404	1.354713	1.3141033	1.2585452	1.2332263	1.3270585	1.5632429	1.6709957	1.6912383	1.5143492	1.32737	0.98271649	0.6566862	0.38873658	0.098239826	-0.19381405	-0.4447599	-0.59984929	-0.40944436	-0.40608098	-0.51915921	-0.6969203	-0.90831524	-1.0610689	-1.2395463	-1.3557699	-1.4203158	-1.4233771	-1.2642111	-1.0727162	-0.88754323	-0.75615324	-0.6839339	-0.81280135	-0.89112461	-1.0257846	-1.1293955	-1.2259682	-1.2333801	-1.2274319	-1.2007428	-1.2207674	-1.1840505	-1.1435964	-0.99769406	-0.89800709	-0.6820965	-0.53236361
3	-0.82990795	-0.82430149	-0.64122895	-0.41567668	-0.10465283	0.24141141	0.56173444	0.93157224	1.2329196	1.4534044	1.4051565	1.4008439	1.4606821	1.5167467	1.5792803	1.4911402	1.264995	1.0113565	0.68982053	0.3708452	0.048608427	-0.26670113	-0.56068997	-0.82497534	-0.88936879	-0.78306165	-0.63233408	-0.44101358	-0.16101394	0.1261555	0.43203111	0.75270454	1.0730815	1.4075824	1.5137817	1.431302	1.379011	1.3558304	1.3714638	1.4302239	1.5178248	1.5916792	1.3941053	1.0302244	0.70556175	0.38359451	0.022867221	-0.2834127	-0.53718596	-0.76502933	-0.35618889	-0.39926161	-0.54012396	-0.6916871	-0.90527173	-1.1604466	-1.3542199	-1.4216322	-1.3949207	-1.2402309	-1.0259454	-0.87521786	-0.67667365	-0.52144474	-0.38961203	-0.43195698	-0.5299892	-0.69732052	-0.78608051	-1.0072393	-1.1970503	-1.3269154	-1.3514167	-1.3605811	-1.2599882	-1.1371582	-0.91572994	-0.69653885	-0.51953099	-0.44861464
3	-0.99021777	-0.97608688	-0.79197291	-0.49044057	-0.1319448	0.22031029	0.55826954	0.91624297	1.1815683	1.3943565	1.3885831	1.4210237	1.4988261	1.5846012	1.475183	1.2786151	0.98884936	0.68203856	0.37553017	0.060884143	-0.24411219	-0.55999535	-0.83527282	-0.97627933	-0.93655337	-0.70410845	-0.44408905	-0.15096927	0.1373944	0.47073499	0.81169086	1.1576503	1.420199	1.6274887	1.6079694	1.4575881	1.4179996	1.3921571	1.413326	1.5513358	1.7212364	1.5254933	1.1821182	0.85328627	0.52786338	0.20106589	-0.10882402	-0.40430811	-0.66526225	-0.89319848	-0.26632573	-0.29763912	-0.46605516	-0.66669183	-0.91906846	-1.0532844	-1.211391	-1.3227886	-1.3130014	-1.2471856	-1.0550439	-0.84761673	-0.71801941	-0.51521087	-0.39281645	-0.42234287	-0.45118199	-0.58996164	-0.7761925	-0.99508386	-1.1711702	-1.2464433	-1.3095374	-1.2373159	-1.2347042	-1.0798692	-0.88536326	-0.65368811	-0.47446772	-0.37838315
3	-0.78320025	-0.71438227	-0.63029221	-0.37039936	-0.093121484	0.2242757	0.47229323	0.80218089	1.0838184	1.445962	1.4740455	1.3956791	1.4034355	1.4925004	1.56525	1.5572262	1.3333605	1.0156156	0.75200502	0.44787395	0.08982254	-0.19101258	-0.49225506	-0.72197819	-0.75904843	-0.73765147	-0.54759295	-0.33097546	-0.078330834	0.20983275	0.49778236	0.74376719	1.0514555	1.3782941	1.4692312	1.4026331	1.3678631	1.3630488	1.3983537	1.3651885	1.4518461	1.5401086	1.3601067	1.0321982	0.69888706	0.39475599	0.05411636	-0.23554501	-0.45914326	-0.68782329	-0.28885019	-0.45895604	-0.64882733	-0.74366936	-0.94883948	-1.1887262	-1.4015992	-1.543897	-1.4699892	-1.294026	-1.105706	-0.9285926	-0.75030242	-0.55802397	-0.37954656	-0.36940975	-0.47992506	-0.64034878	-0.87964705	-1.0864754	-1.2811076	-1.4032307	-1.4255905	-1.3768322	-1.2770689	-1.0999288	-0.94124356	-0.72029318	-0.50632356	-0.30508514
3	-0.78735342	-0.71418812	-0.5872041	-0.33466821	-0.05286118	0.2595989	0.55117973	0.83552444	1.0965778	1.384013	1.4608969	1.4119022	1.4583843	1.56768	1.6076295	1.4252187	1.2608983	0.99657856	0.70354045	0.40165819	0.10661004	-0.20177972	-0.49273241	-0.67519342	-0.75788127	-0.69448977	-0.5063504	-0.25808585	0.020304126	0.24188546	0.56680776	0.83753447	1.1485875	1.369189	1.4249675	1.3797417	1.4031083	1.4121535	1.4581331	1.4086359	1.4395402	1.4664245	1.2928076	0.96944308	0.64949561	0.33442249	0.027037747	-0.26436721	-0.50582277	-0.68122353	-0.32401502	-0.37429105	-0.51624983	-0.68152503	-0.90780483	-1.0952658	-1.3220732	-1.5004111	-1.5701091	-1.3722739	-1.1819486	-0.99908558	-0.82240342	-0.62592242	-0.46285825	-0.39391402	-0.51511919	-0.71918808	-0.94622164	-1.1422504	-1.26936	-1.373304	-1.3749874	-1.3194853	-1.2526516	-1.1071501	-0.96205067	-0.77157464	-0.56901327	-0.39140148
3	-0.9132022	-0.79998201	-0.58258856	-0.3193143	-0.0045661873	0.34605764	0.66492811	0.97867348	1.2460701	1.4530797	1.4579819	1.4811563	1.5689515	1.5925716	1.502548	1.3006636	1.0497564	0.73445123	0.43797523	0.12258091	-0.18606165	-0.49051499	-0.76989989	-0.89020609	-0.84904929	-0.70002024	-0.48599153	-0.22182594	0.06901245	0.39091342	0.6655966	0.95416213	1.2438418	1.5103471	1.5707342	1.3808826	1.4301281	1.5114613	1.3692954	1.3289631	1.4292368	1.5337443	1.2489669	0.93121058	0.62550939	0.29148644	-0.024353538	-0.33252815	-0.60253189	-0.82244333	-0.35296171	-0.1685026	-0.20569301	-0.34375881	-0.50816316	-0.67878449	-0.90593792	-1.0908204	-1.2207974	-1.4026517	-1.4362656	-1.3636987	-1.1954839	-1.0154146	-0.83064349	-0.67308003	-0.5025924	-0.52500915	-0.66610544	-0.79182642	-0.98506504	-1.1377039	-1.3571252	-1.4177551	-1.3371373	-1.1665605	-1.0424439	-0.83679361	-0.71437053	-0.55471246
1	-0.40852437	-0.44316505	-0.28430509	-0.097531563	0.19482642	0.35956292	0.60301415	0.91304043	1.0896847	1.14903	1.1977434	1.2041226	1.2139813	1.1695592	1.0546574	0.80714668	0.57834814	0.3262754	0.093417404	-0.17207086	-0.37705394	-0.54561792	-0.52234372	-0.37856174	-0.18475182	-0.013172251	0.23360387	0.50322892	0.78097287	1.0294114	1.3281099	1.5001147	1.5871804	1.5725663	1.3801869	1.2686099	1.1968542	1.2102698	1.2763035	1.364761	1.5718704	1.5343301	1.3726866	1.1785287	0.8753455	0.58870941	0.31235727	0.059202009	-0.16990582	-0.33131743	-0.60720563	-0.72048372	-0.78616955	-0.88985959	-1.0367732	-1.1947052	-1.3295371	-1.4244123	-1.4021278	-1.296006	-1.2701183	-1.1227562	-0.9718219	-0.81937975	-0.70884662	-0.75094896	-0.82436707	-0.93397232	-1.0099034	-1.1602965	-1.2544063	-1.378931	-1.3934831	-1.4090328	-1.2981246	-1.171547	-1.0662332	-0.9945935	-0.83994764	-0.68530179
