1	2.6173319	3.230977	2.8508	2.7514559	2.3456567	2.2745974	1.9897641	1.848995	1.4532902	1.3171126	1.1622984	0.97909615	0.767475	-0.27062548	1.494378	1.4456604	1.2830421	1.1554104	0.7314147	0.53897859	0.26044735	0.058328907	-0.30428806	-0.60378256	-0.92625117	-1.0126142	1.855898	1.5001129	1.3892802	0.9980904	0.6891325	0.35188677	0.078764382	-0.41917567	-0.7472362	-1.0089426	-1.000945	-1.0750905	0.95166232	1.4071658	0.83867565	0.91775112	-0.18871151	-0.76322644	-0.57788537	-1.0485214	-0.68798786	-0.94220792	-1.0462616	-1.025915	0.41774349	1.337181	0.96330081	0.65598369	-0.14523554	-0.58696302	-0.8708398	-0.89158561	-1.0500553	-1.058458	-1.0933881	-1.0150176	-1.128092	1.0929972	0.71907064	0.46546846	0.03024612	-0.38370105	-0.61693592	-0.77830992	-0.88264532	-1.0328304	-0.98030475	0.22255267	0.029094192	-0.056766195	-0.26167659	-1.0201563	0.55546098	0.013633645	-0.44581006	-0.80942953	1.3638307	1.2514887	0.82372427	0.84719746	0.43724072	0.093768914	-0.39741391	-0.52200097	-0.69016126	-1.0744221	-1.0935499	-1.0839011	-0.97986775	1.1518625	0.74475833	0.01093105	-1.0667301	-1.0067032	-1.0658529	-1.0271329	0.92057174	0.66352695	0.65108691	0.76008969	0.54685689	0.26135806	-0.76693439	-1.0159642	-1.0511462	-1.0899135	0.10147214	0.388097	0.30463401	-0.23206078	-1.1049012	-1.1303329	-0.55778924	-0.172253	0.095547283	-0.44538172	-0.77126229	-0.51543752	-0.95145841	-1.0300269	-1.1066384	-1.0669276	-0.90792221	-1.1306372	-1.0904387	0.13902672	-1.1023747	-1.1326258	-1.1344017	-0.20391326	-0.20757029	0.2304403	0.85538246	1.1254013	0.1059047	-0.69467276	0.66376404	-0.18738489	-1.0587138	-0.59105289	-1.0611936	0.33099524	-0.52686862	0.25468733	0.34861793	-0.51361844	-0.25538067	0.31214144	1.7621433	-0.27767093	-0.33076825	1.306995	0.10141116	-0.50195847	-0.1714255	-0.70724351	-0.78834145	-1.005866	-0.79022051	-0.8463201
3	1.9822955	3.4956068	3.1081047	2.9702011	2.5463235	2.4592055	2.1733005	1.9541655	1.3549716	1.2976965	0.9832385	0.77695539	0.098926953	-0.5066285	1.5279592	1.4894561	1.3467299	1.2312524	1.0021258	0.71870855	0.4821345	0.13885372	-0.33235267	-0.65793282	-0.8736027	-0.75131932	1.9997371	1.6976963	1.5681159	1.0839054	0.56184293	-0.028273129	-0.37601096	-0.67812453	-0.7914408	-0.80600023	-0.75559051	-0.94630154	1.1798436	1.4795502	0.91182128	1.0848817	0.50514718	-0.22955067	-0.37004497	-0.8544867	-0.56310883	-0.71116029	-0.84798571	-0.79107156	0.26953759	1.392202	1.0934997	0.72696038	-0.24668227	-0.79441231	-0.86736764	-0.85110262	-0.87049592	-0.84898239	-0.89156703	-0.79676554	-0.82947455	1.2566342	0.71404475	0.48504036	-0.10758223	-0.6835465	-0.74587218	-0.87132029	-0.9273463	-0.84113501	-0.8765424	0.25838281	-0.15589777	-0.24135025	-0.63271538	-0.8110927	0.29876541	-0.43172589	-0.71366763	-0.82046958	1.4291053	1.3074787	0.98497346	0.90585896	0.027720357	-0.26040876	-0.4421232	-0.59050513	-0.74141882	-0.83173117	-0.88195696	-0.8899824	-0.81484464	1.2018935	0.52318376	-0.089643106	-0.9198645	-0.82966035	-0.84330505	-0.85374059	0.89849936	0.25436326	-0.30459828	0.63276301	-0.07021161	-0.42840684	-0.86418716	-0.91487014	-0.8722179	-0.95469893	0.49523436	-0.38916582	-0.46357568	-0.78347751	-0.9875577	-1.0025173	-0.3548307	-0.55900841	-0.59604578	-0.9112186	-1.0008075	-0.94406782	-0.90981709	-0.96752148	-0.85632838	-0.97294087	-0.88623297	-0.87850251	-1.0219752	0.19705483	-0.81401516	-0.99931184	-0.92496216	-0.62571405	-0.44780273	-0.28867656	0.81553277	1.2771548	-0.062002079	-0.68184488	0.72142424	-0.40339151	-0.89654635	-0.62529304	-0.89240029	0.37454127	-0.49624861	0.2913415	0.37381735	-0.49281056	-0.2620083	0.38423441	2.0326629	-0.2452724	-0.36593441	1.6178162	0.11658515	-0.21258597	-0.10131759	-0.46892487	-0.57442534	-0.845186	-0.58468125	-0.64563684
1	4.8586386	4.5758307	4.14975	3.9891642	3.04877	2.8938391	2.2542844	2.2125691	1.2968976	1.1424592	1.0596835	0.1406308	-0.35443877	-0.70572137	1.1515714	0.98378294	0.64709613	0.33396074	-0.10039149	-0.29232415	-0.70014763	-0.75255249	-0.39101663	-0.084371696	-0.37453884	-0.5330541	1.882859	1.3575706	1.2266713	0.43056318	0.068671593	-0.1270956	-0.08965316	-0.044434393	-0.081214188	-0.21785404	-0.68966504	-0.76700152	0.0027614795	0.96812883	0.26405299	0.010522464	-0.1603518	-0.35631649	-0.6338357	-0.38639877	-0.30669435	-0.57949865	-0.69268074	-0.4573559	-0.81802557	0.78193329	0.26509194	-0.2621703	-0.71526484	-0.34073595	-0.42466143	-0.27651834	-0.35326213	-0.41158193	-0.56770181	-0.33064346	0.30475397	0.40872968	-0.23433555	-0.49124847	-0.77212076	-0.37123976	-0.39995841	-0.23154407	-0.34032765	-0.30261677	-0.70125012	-0.65892505	-0.64686892	-0.6125016	-0.24584733	-0.42760393	-0.054195736	-0.15147308	-0.12872894	-0.16357291	0.79563698	0.61305223	-0.05430294	-0.086321302	-0.73575388	-0.73821407	-0.41078718	-0.38872228	-0.27961298	-0.4379523	-0.56787297	-0.5026093	-0.72767962	0.38935902	-0.33752457	-0.78261777	-0.75259603	-0.66085966	-0.60835868	-0.71277127	-0.12215795	-0.57541928	-0.75342541	-0.26294003	-0.67236271	-0.65744051	-0.27907685	-0.77252485	-0.72296351	-0.77437514	-0.4497916	-0.63680181	-0.60634284	-0.30332719	-0.79396358	-0.78835941	-0.28548274	-0.27744808	-0.65615887	-0.44917391	-0.34749893	-0.28018061	-0.50326045	-0.42686871	-0.60644427	-0.5339551	-0.27690527	-0.83824657	-0.59469154	-0.8487851	-0.73540797	-0.82528439	-0.83246259	-0.83100923	-0.59501031	-0.42866964	1.3101775	0.87990891	-0.063199678	0.10967285	0.20724931	-0.19758023	-0.7053921	-0.11583968	-0.66320507	-0.091675727	0.22859707	0.1183096	0.22988927	0.23324468	0.15071114	1.0781944	2.0468055	0.12241351	0.070217732	1.1612381	0.87788739	0.38756435	0.62424571	-0.0047575408	-0.35352035	-0.73030062	-0.46326055	-0.5145763
3	1.2359911	3.7163457	3.2951824	3.1181442	2.6496321	2.5397009	2.1628273	1.8094291	0.7572368	0.56834325	-0.22156531	-0.52214537	-1.1688426	-0.9571823	0.96158268	1.0535808	1.0223932	1.0148857	0.96338155	0.89427573	0.76551117	0.59333699	0.16608921	-0.30310012	-0.84448622	-0.90383451	1.9254082	1.6323301	1.5238642	1.087424	0.79759531	0.40471872	-0.013235122	-0.53563151	-0.83278185	-0.92915597	-0.84963691	-1.0665704	1.1000566	1.0210295	0.62069492	0.92768175	0.6252735	-0.073340043	-0.16005677	-0.80339602	-0.42658167	-0.99102527	-1.0042832	-0.92606977	0.87383573	1.0152187	0.81231796	0.78547847	0.073845587	-0.69734693	-0.90137944	-0.96973036	-0.99979683	-0.98606463	-1.0353118	-0.9385415	-1.0972293	0.94616698	0.69755495	0.59308512	0.22095348	-0.53741924	-0.66311378	-0.86137068	-0.96469026	-1.0123056	-0.97585569	0.41890762	0.17313785	0.053424235	-0.46629467	-0.96300105	0.6237794	-0.1376041	-0.58324144	-0.89432954	1.0381	0.97734778	0.79093322	0.85362455	0.56367388	0.18540296	-0.27578639	-0.30308201	-0.57725013	-1.0168002	-1.0294014	-0.99085633	-0.88141284	0.91291989	0.64689802	0.069193079	-1.037341	-0.9388765	-0.98237529	-0.96597183	0.8248428	0.47025224	-0.34155742	0.73310881	0.30246244	-0.081763763	-0.67838633	-0.98645861	-0.99456213	-1.0414202	0.61099638	0.033302168	-0.11233682	-0.58286968	-1.1022832	-1.1076984	0.062259293	-0.38235401	-0.42728676	-0.83337792	-0.82480186	-0.8102825	-1.0650483	-0.8055352	-1.0866629	-1.0317371	-1.0554336	-1.0605606	-0.97568451	-0.10020092	-0.90191414	-1.1446252	-1.0586227	-0.645955	-0.64173339	-0.41979949	0.40266703	1.3179257	0.32491927	-0.51839489	0.88114213	0.061886557	-1.0208447	-0.46601349	-1.0309848	0.60511111	-0.2064614	0.52095117	0.50284732	-0.21169091	0.046396446	1.0739132	2.1338644	-0.0021662046	-0.082931834	1.8489414	0.72274092	-0.32481321	0.2468748	-0.57438433	-0.68705798	-0.92348797	-0.67801165	-0.76225392
2	4.1620843	4.0772493	3.6477357	3.553078	3.0600771	2.8388383	2.5530063	2.1887308	1.5886501	1.2968496	0.97566197	0.77048296	0.10373958	-0.68649396	1.3615682	1.2195503	0.92115182	0.7636293	0.38007229	0.087279821	-0.16378046	-0.48458872	-0.81038717	-0.6513017	-0.56476062	-0.63363577	1.8540508	1.5558469	1.2927124	0.67727964	0.30975258	-0.032975873	-0.35448687	-0.36990626	-0.37947147	-0.45283326	-0.77622967	-0.84052753	0.48559485	1.1946686	0.54380742	0.55454894	-0.36415863	-0.60013285	-0.64847189	-0.59737014	-0.71890047	-0.71638211	-0.81893167	-0.72713922	-0.90654542	1.0143861	0.68723224	0.24664275	-0.49659229	-0.62345283	-0.71787774	-0.51758955	-0.56052258	-0.64740557	-0.78385991	-0.58019095	0.092265415	0.79366846	0.36529297	0.0030281588	-0.28183014	-0.60767137	-0.67349524	-0.51994373	-0.5428963	-0.52389698	-0.83519236	-0.072635884	-0.29082326	-0.41640768	-0.5528161	-0.6942743	0.13058164	-0.40401656	-0.45037046	-0.42299221	1.0219803	0.92450486	0.51728342	0.47334112	0.16800299	-0.39237403	-0.81158021	-0.77160151	-0.70168238	-0.51782618	-0.63020375	-0.60169121	-0.82882979	0.81981294	0.33216314	-0.21642973	-0.85967117	-0.77095074	-0.67867576	-0.81098847	0.60082962	0.26256311	0.26605277	0.37041418	0.15785409	-0.15933542	-0.63055203	-0.83867776	-0.81440816	-0.84033881	-0.45427512	0.030169652	-0.14678698	-0.47746874	-0.8707181	-0.88521589	-0.5641788	-0.79096038	-0.4060185	-0.8088882	-0.64131898	-0.69465592	-0.66477466	-0.51451602	-0.80548135	-0.71499532	-0.61113006	-0.91213835	-0.68062653	-0.88172611	-0.79044865	-0.89277587	-0.87330778	-0.80256786	-0.7348145	-0.2182545	1.2362383	0.97066735	-0.15670605	-0.18738827	0.29656372	-0.46723076	-0.82604024	-0.37963418	-0.78426303	-0.044379127	-0.099466821	0.026995909	0.23392594	-0.10466892	-0.17337449	0.52907963	2.1264041	-0.15231596	-0.19657574	0.98158081	0.42600784	0.18282331	0.2562985	-0.18350188	-0.5188258	-0.80288374	-0.60350518	-0.65156695
1	1.430219	4.0142605	3.5665955	3.4447707	2.8603575	2.7376837	2.2761521	1.8101546	0.02156169	-0.10365485	-0.97359014	-1.0610618	-0.93669673	-1.0079285	0.32930651	0.53409714	0.56344628	0.58794532	0.79723195	0.79693986	0.85908679	0.7900836	0.31192523	-0.31498247	-0.78463615	-0.82625719	1.9544485	1.6895819	1.598512	1.0740035	0.87866107	0.53203106	0.012690936	-0.42295196	-0.70527534	-0.88264427	-0.77734711	-1.0301911	0.82892756	0.50138429	0.19238442	0.60470477	0.51190838	-0.6179362	-0.24759878	-0.93738753	-0.31984374	-0.85548851	-0.95604551	-0.87555623	1.1303913	0.50570463	0.4397064	0.6216647	0.051729194	-0.64007794	-0.84429337	-0.94648154	-0.94703747	-0.95962281	-1.005871	-0.88851496	-1.0745053	0.49575672	0.51752278	0.54160315	0.24115221	-0.43922746	-0.66040292	-0.80103589	-0.94003923	-0.93906348	-0.89990577	0.43315669	0.2606626	0.15291068	-0.43128366	-0.90670354	0.8111038	-0.14255301	-0.50744913	-0.79768413	0.5443097	0.4717325	0.50596915	0.65741197	0.74023226	0.43521329	-0.10372035	-0.24826878	-0.44572647	-0.96141454	-0.9681857	-0.9382012	-0.79915416	0.5311515	0.56691456	0.1758073	-0.9927774	-0.88373412	-0.94748094	-0.91313721	0.62675431	0.54144167	-0.30450378	0.61084382	0.42858684	0.16758549	-0.62031047	-0.91874042	-0.93986588	-0.98090356	0.59517101	0.22373474	0.096929371	-0.5284597	-1.0314973	-1.0482557	0.34552261	-0.23526183	-0.33717035	-0.75990568	-0.77472228	-0.76927388	-1.0285515	-0.78354443	-1.0236386	-1.0117434	-1.0356351	-0.98434717	-0.97399112	-0.46531748	-0.84577171	-1.1075657	-1.0107458	-0.63588922	-0.90339339	-0.70338443	0.28119648	1.3809026	0.52591871	-0.42413793	0.93539598	0.28805321	-0.97380323	-0.34835394	-0.97575045	0.73494439	-0.051718997	0.66215709	0.64789052	-0.026803313	0.31146493	1.2965387	2.3459899	0.15810225	0.079488964	2.0537406	0.92514602	-0.22750879	0.49767699	-0.49768697	-0.6253225	-0.87486459	-0.60869372	-0.69637874
1	5.2353233	5.2889744	4.5455263	3.6588732	3.016288	2.9450044	2.3500449	1.9923778	1.1674971	0.87649577	0.70877165	-0.26591321	-0.57268863	-0.70644048	0.87830409	0.67039301	0.38361581	-0.080093658	-0.25973931	-0.49349116	-0.70460738	-0.71368187	-0.20326073	0.050476599	-0.23629814	-0.37778208	1.7514115	1.2817107	0.98111379	0.3644882	0.0098172936	-0.073652159	-0.045388591	-0.061807125	-0.10875261	-0.28611447	-0.52423771	-0.71245915	-0.17512361	0.66149257	-0.10386445	-0.15449893	-0.61393864	-0.3866024	-0.57465742	-0.43313551	-0.26363721	-0.32604102	-0.56141754	-0.41837659	-0.77699212	0.49998602	-0.14485027	-0.38784374	-0.48857172	-0.29007888	-0.42041967	-0.31169254	-0.42281922	-0.42698953	-0.542618	-0.35932472	0.50071117	-0.068278973	-0.36354863	-0.63606362	-0.65364873	-0.35123779	-0.35607552	-0.27615517	-0.37463685	-0.34200746	-0.68902583	-0.50355259	-0.51867851	-0.45068689	-0.21475243	-0.42382722	-0.032509356	-0.10355202	-0.13563053	-0.21552019	0.51019068	0.22988017	-0.21479236	-0.23237286	-0.65577278	-0.5524669	-0.23373303	-0.21124078	-0.2272555	-0.36571964	-0.48606554	-0.38811381	-0.59694186	-0.077694849	-0.41060459	-0.78086459	-0.66152104	-0.55213494	-0.50728418	-0.62950084	-0.26491851	-0.64243545	0.44529526	-0.40520412	-0.66391786	-0.67897728	-0.22690403	-0.69289264	-0.64798397	-0.72781418	-0.68280694	-0.63244898	-0.61209904	-0.286317	-0.73585943	-0.75485185	-0.68634177	-0.38784843	-0.40734192	-0.26586291	-0.49213794	-0.30256838	-0.40806074	-0.24422419	-0.43402805	-0.44983927	-0.34865587	-0.63124494	-0.40331083	-0.78325214	-0.61625625	-0.79115972	-0.5973272	-0.063195835	-0.74298068	-0.72719961	1.1375214	0.67708853	-0.073688376	0.11540486	0.080144434	-0.12402179	-0.59839017	-0.1126862	-0.56031998	-0.073460877	0.2524988	0.071209251	0.19974547	0.23992447	0.15867434	1.0926124	2.0403713	0.18296057	0.12996381	1.1172199	0.92436642	0.5719281	0.71475853	0.14168731	-0.16414045	-0.64012202	-0.20404773	-0.35962757
1	4.2486647	4.1606307	3.7450229	3.6193933	3.0757056	2.9680067	2.3431695	2.3094415	1.5858513	1.4620697	1.1094183	1.0135686	0.4507432	-0.25216209	1.4502819	1.255313	0.94666024	0.66108492	0.32370245	0.06588851	-0.34475397	-0.54319997	-0.75329667	-0.46000197	-0.4600692	-0.57304084	2.0339092	1.4285743	1.2846296	0.54494054	0.069242933	-0.32133682	-0.35492619	-0.30019414	-0.29849562	-0.3438589	-0.70479461	-0.79886039	0.53233999	1.2371025	0.51302229	0.45880179	-0.017933693	-0.49183947	-0.58927517	-0.47574824	-0.62649543	-0.5178165	-0.69751708	-0.50920675	-0.60024664	1.0715533	0.57901141	0.10557589	-0.62166712	-0.51947915	-0.57338811	-0.46013158	-0.47698017	-0.48577541	-0.62352695	-0.42084312	0.18010206	0.73211386	0.1579997	-0.17451904	-0.5830455	-0.55098514	-0.57902221	-0.42334285	-0.48682348	-0.42765004	-0.73389096	-0.45248301	-0.59236808	-0.66843254	-0.47225087	-0.48348125	-0.079263685	-0.39176822	-0.36326185	-0.35673426	1.0809959	0.89119853	0.38599434	0.31595245	-0.58870337	-0.80081665	-0.74347479	-0.70804093	-0.56797076	-0.51040362	-0.63017774	-0.55957473	-0.73998301	0.68904403	-0.025655824	-0.51791973	-0.77579637	-0.68350036	-0.6514741	-0.74252441	0.29189575	-0.33761821	-0.79609035	0.086673373	-0.5268203	-0.80538437	-0.54581046	-0.79249933	-0.7482642	-0.81413546	-0.16696652	-0.75127237	-0.75547107	-0.4792048	-0.83300403	-0.83011176	-0.66564424	-0.52628546	-0.69074527	-0.55844918	-0.52390135	-0.55792123	-0.6048958	-0.50855556	-0.62937475	-0.60965963	-0.4029853	-0.84861532	-0.66630248	-0.88043874	-0.78323734	-0.85939525	-0.86506859	-0.86282777	-0.33460563	-0.10953523	1.4004705	0.89935662	-0.26201605	-0.11139341	0.24639638	-0.4429425	-0.7244294	-0.32595349	-0.68885956	-0.11281146	-0.019142487	0.034162594	0.14456208	-0.023614875	-0.084203329	0.61963483	2.1926433	-0.077678412	-0.12113683	1.0481677	0.53216198	0.24491997	0.34515933	-0.10826289	-0.36543728	-0.77495122	-0.44977476	-0.52701947
3	1.2911747	3.862564	3.4088377	3.2846905	2.7657991	2.6173381	2.1922254	1.7562326	0.47759099	0.12847294	0.036009627	-1.3181726	-1.1204757	-1.1901398	0.81958661	0.79683488	0.75989617	0.76650041	0.82258488	0.7713662	0.73323483	0.58640646	0.20126083	-0.15642197	-0.85405377	-1.0846542	1.8515949	1.6209608	1.4962559	1.0046574	0.7576415	0.3775722	0.14205954	-0.14066011	-0.38275297	-0.79465386	-0.9289729	-1.2109856	0.94048889	0.80362324	0.3862321	0.73042232	0.48695828	-0.53344907	-0.37656755	-0.98496275	-0.33588946	-0.99097688	-1.125437	-1.0553928	0.85330591	0.74947181	0.61544574	0.5928809	-0.2178415	-0.42387524	-0.7153948	-0.77106509	-0.91383166	-0.99388197	-1.1319517	-0.96473463	-0.50545751	0.70969254	0.50385135	0.45362125	0.17807	-0.31198419	-0.4714657	-0.55282749	-0.74921096	-0.84322165	-1.0664634	0.41900088	0.15122934	0.047423422	-0.23211383	-1.0577314	0.64964873	0.0069967526	-0.24634415	-0.51496822	0.78811203	0.73033632	0.60209587	0.72678686	0.57071625	0.21834869	-0.02691201	-0.13443459	-0.36573353	-1.0230767	-1.0584775	-0.9931201	-1.0623921	0.67384178	0.55841924	0.060793505	-1.2173294	-1.1682202	-1.1729611	-1.1673504	0.65162899	0.44864766	0.67386535	0.60276283	0.31067523	0.12752782	-0.47342627	-1.0904311	-1.1732056	-1.1668199	0.52684851	0.21998724	0.10197748	-0.04584283	-1.1714225	-1.2558696	0.24712522	-0.23444087	-0.19388506	-0.32191096	-0.83156178	-0.28396003	-0.90209844	-0.79557111	-1.1312437	-1.0216407	-0.61297343	-1.2080535	-1.1157942	-0.32530653	-1.0102138	-1.2814425	-1.2430214	-0.1830893	-0.98554692	-0.85858614	0.18987845	1.2205696	0.35400653	-0.21616173	0.80136147	0.10661588	-1.1687159	-0.27954427	-1.1659813	0.56897563	0.068168617	0.46951705	0.53845466	0.10471373	0.24155059	1.483303	2.187922	-0.021871378	-0.1025076	1.8941262	0.99683638	-0.37703149	0.56459149	-0.65915044	-0.837535	-1.0543489	-0.84189767	-0.93770476
3	4.6030782	4.4546614	3.9640607	3.7564851	3.2091996	3.0212328	2.5651131	2.089175	1.500656	1.1675112	1.0562353	0.62330183	-0.5699884	-0.71620957	1.2147266	1.0991678	0.7950849	0.50627013	0.18444124	-0.12576009	-0.45280642	-0.63710925	-0.69369002	-0.38478333	-0.44492853	-0.57457002	1.8665223	1.4494457	1.218625	0.57263686	0.19736948	-0.16619014	-0.28143294	-0.25412248	-0.26164855	-0.40399382	-0.68576924	-0.72250833	0.29927145	1.0775422	0.38568961	0.33012276	-0.44364642	-0.54152068	-0.62907138	-0.5867407	-0.47545045	-0.62004152	-0.76474616	-0.67810321	-0.7734314	0.90149064	0.4394381	0.023833015	-0.64996235	-0.5329961	-0.62031872	-0.43699494	-0.53847331	-0.58974938	-0.71493898	-0.55903252	0.30411673	0.56083221	0.19037393	-0.23582557	-0.65086855	-0.53545466	-0.56350669	-0.41900395	-0.47524514	-0.48189556	-0.71694155	-0.49307773	-0.52360874	-0.60870174	-0.46936451	-0.6663236	-0.00069734939	-0.34890015	-0.32855677	-0.32883883	0.92979361	0.77081762	0.3010962	0.26692037	-0.22157727	-0.66794899	-0.64260971	-0.56851917	-0.45156426	-0.45527691	-0.5543624	-0.49305953	-0.72072414	0.58050722	0.16748448	-0.41574896	-0.78646328	-0.71088454	-0.60654448	-0.74130191	0.36796679	0.11000244	0.10366797	0.19517801	0.013857785	-0.4698589	-0.43334089	-0.72925589	-0.73842848	-0.73853935	-0.64139452	-0.23505145	-0.51648994	-0.56863192	-0.74105046	-0.75341146	-0.56858132	-0.62622205	-0.58894262	-0.52298271	-0.46730047	-0.48671388	-0.60598212	-0.34738453	-0.67472134	-0.613691	-0.61695137	-0.80281025	-0.52411346	-0.83534287	-0.68896189	-0.81481195	-0.76799435	-0.75486999	-0.66200931	-0.34993752	1.1675904	0.89302135	-0.14702354	-0.076933901	0.21993278	-0.37313825	-0.7248831	-0.29797509	-0.68361747	-0.10274481	0.01238061	0.022586258	0.22692639	0.00970944	-0.054536676	0.69780435	2.0603159	-0.017553484	-0.065781372	0.95713189	0.60047021	0.30841852	0.42030329	-0.044618049	-0.42218337	-0.70262973	-0.46063318	-0.55743846
